,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100
Gene12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Gene13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Gene14,14,1,0,1,0,4,2,1,3,0,1,4,7,6,0,0,0,0,0,0,12,6,4,0,0,0,0,0,0,0,0,2,2,0,6,4,2,0,0,0,2,1,0,3,3,0,4,0,3,5,0,2,2,0,0,0,5,2,4,0,0,0,1,1,0,0,0,2,0,2,0,7,4,2,0,2,0,1,12,3,0,0,2,6,6,3,0,1,0,1,3,0,0,0,0,0,3,0,0,1
Gene15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene16,24,0,0,1,0,0,0,0,5,2,5,1,4,12,2,0,4,0,2,0,14,3,3,11,1,20,0,0,3,0,4,2,2,0,8,1,0,6,0,4,8,4,2,5,1,0,1,0,2,2,0,1,0,1,1,7,1,2,5,1,0,1,5,0,6,0,3,5,8,2,0,2,14,11,0,3,1,0,6,1,0,6,1,1,18,6,0,1,0,1,8,1,0,0,0,1,5,7,1,0
Gene17,1,0,2,2,0,1,2,2,0,0,2,0,6,5,0,1,5,0,4,1,7,2,4,0,2,27,1,0,0,0,1,0,0,4,3,2,1,2,0,0,1,0,0,3,2,11,9,1,2,1,1,0,3,10,0,0,3,1,3,0,0,0,3,2,1,1,0,3,8,1,0,26,12,4,0,6,0,0,11,14,0,3,3,3,6,11,0,7,0,3,3,0,0,0,0,7,0,1,1,0
Gene18,10,0,3,0,0,0,1,35,0,0,31,6,4,28,3,4,10,0,29,2,83,11,7,41,0,31,2,1,1,0,1,0,0,3,0,16,16,2,5,0,12,20,0,0,2,22,5,11,2,9,4,7,2,17,4,1,20,16,12,11,1,1,15,7,17,0,21,16,11,5,3,16,21,9,0,3,0,0,22,8,0,6,19,5,31,6,7,16,12,3,6,2,0,0,1,4,2,7,5,1
Gene19,0,0,0,0,0,0,0,1,0,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Gene20,9,0,0,0,0,1,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,2,3,0,0,0,1,0,0,0,4,1,0,0,0,0,5,1,1,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,2,0,0,0
Gene21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene22,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,4,0,0,1,0,0
Gene23,60,0,14,13,6,1,9,10,2,10,30,4,4,37,4,3,14,2,9,5,65,3,26,10,9,31,8,9,3,6,7,1,8,26,5,36,6,2,3,3,10,37,2,11,21,18,18,15,1,20,20,25,8,12,0,17,15,22,11,6,8,2,21,22,9,6,0,15,5,32,0,14,43,19,1,7,5,15,29,14,0,9,8,16,52,27,4,19,3,6,52,10,10,4,3,9,16,12,3,2
Gene24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene25,4,0,2,2,0,2,0,0,0,0,3,0,1,13,0,1,0,0,0,0,2,0,1,2,1,0,0,1,0,1,0,0,0,2,7,2,0,0,0,0,1,0,0,4,0,2,1,0,2,3,3,5,0,7,3,0,0,1,0,0,0,4,0,5,1,0,0,1,1,1,0,0,2,9,0,0,5,4,4,2,0,2,0,3,2,3,2,0,1,0,1,0,0,0,0,0,1,1,0,0
Gene26,6,0,5,0,0,0,2,1,1,0,0,3,0,10,1,2,0,2,2,0,10,1,2,1,0,24,0,0,4,0,0,2,2,0,6,11,2,0,0,0,3,5,0,3,0,2,0,6,0,9,0,1,1,0,2,0,4,0,0,0,0,0,1,9,0,1,0,0,1,1,0,2,16,0,0,3,2,1,3,3,0,12,1,0,6,7,0,3,2,0,6,0,0,0,0,0,4,0,0,0
Gene27,6,1,0,0,0,0,0,0,0,2,3,0,0,7,0,3,0,2,0,1,8,0,0,1,1,7,0,3,0,0,0,2,1,3,3,5,1,0,7,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,4,1,0,0,1,0,0,1,0,0,0,3,3,0,4,10,0,0,0,0,0,1,1,0,5,0,0,18,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1
Gene28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Gene32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene33,71,2,0,2,2,1,4,8,5,0,36,26,5,27,3,3,3,0,3,7,133,28,0,8,3,32,2,2,8,4,4,10,6,11,21,10,11,0,4,0,32,30,14,11,4,4,11,1,2,2,1,17,6,4,6,22,15,13,1,0,9,11,7,3,10,2,15,20,27,10,1,54,21,11,0,4,0,1,5,10,1,24,1,8,20,9,3,0,3,2,12,7,1,3,13,8,1,2,6,3
Gene34,10,0,0,0,0,0,1,0,0,2,10,0,0,3,0,0,0,0,10,0,4,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,8,0,0,0,1,0,0,1,4,0,0,0,0,0,22,3,0,1,0,12,6,9,0,0,0,0,10,0,0,0,0,5,0,3,0,0
Gene35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
Gene36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene37,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gene38,45,1,25,8,4,2,2,10,46,10,11,102,14,26,12,10,0,0,5,10,132,89,5,18,6,44,15,7,1,8,10,40,39,22,16,26,7,2,6,1,47,233,6,75,16,99,45,48,5,28,1,377,35,3,0,23,95,18,1,13,11,27,1,10,0,1,36,11,45,13,17,128,8,26,0,3,31,14,82,35,3,302,1,19,12,92,7,25,8,35,31,61,30,3,32,100,16,32,8,3
Gene39,100,0,1,0,0,1,15,5,0,2,108,1,0,31,4,1,0,0,4,0,26,22,2,0,4,15,0,1,2,0,5,1,12,7,14,0,0,0,0,0,4,9,6,4,1,1,2,3,0,20,5,2,0,0,0,4,6,2,0,1,13,5,6,1,0,0,3,0,4,3,2,1,7,8,0,23,0,2,11,28,14,0,2,4,20,0,0,6,6,7,15,3,0,0,0,2,6,0,0,0
Gene40,8,0,2,0,8,0,3,0,0,1,0,7,0,2,1,0,0,0,0,0,10,4,9,2,0,11,1,0,0,0,0,0,4,0,3,2,2,1,0,1,4,0,1,2,0,1,8,4,7,12,1,0,7,1,0,0,0,0,0,1,4,0,0,4,2,0,1,6,0,5,0,2,30,21,1,2,2,0,12,6,0,10,2,6,20,2,0,0,0,2,9,0,0,0,3,0,3,0,0,0
Gene41,20,0,0,0,0,0,1,0,0,0,20,0,1,6,0,0,0,2,0,0,52,1,0,0,0,7,0,0,0,1,9,0,0,0,1,8,0,1,0,0,1,1,0,1,1,0,1,0,0,4,10,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,5,3,0,10,0,0,1,0,0,0,1,4,0,0,0,1,2,0,0,0,0,9,0,0,0,1,1,3,0,0,0
Gene42,9,0,0,0,0,0,0,3,1,1,4,0,1,0,0,0,0,0,0,0,4,2,0,2,1,12,0,0,0,0,0,1,0,3,1,8,1,0,0,0,2,0,0,3,2,0,1,0,3,3,1,0,2,3,0,4,2,1,0,0,0,2,1,1,6,0,1,2,1,2,0,4,5,1,0,4,0,0,4,0,0,3,0,3,4,2,0,0,1,1,1,3,1,0,2,0,2,2,3,0
Gene43,8,0,3,0,0,0,1,1,4,3,3,1,4,3,0,0,3,0,3,0,6,1,0,0,0,5,3,0,0,0,0,2,1,0,4,4,1,0,0,0,0,2,2,0,1,0,0,0,0,2,1,1,2,0,0,5,0,0,1,0,1,0,0,1,1,0,6,0,1,3,0,1,0,4,0,0,1,4,4,0,0,20,0,5,7,1,0,1,0,0,3,0,0,0,1,2,3,4,1,0
Gene44,5,0,3,0,0,0,1,0,0,1,1,0,1,7,4,2,0,0,0,0,6,0,0,2,0,3,0,0,0,0,1,0,0,1,1,0,4,0,0,0,0,1,0,0,0,10,2,1,0,11,11,1,0,0,1,1,1,4,0,0,4,0,3,3,4,1,0,0,2,0,0,1,5,1,1,2,0,0,8,2,0,0,1,0,8,6,0,0,0,5,1,1,0,1,0,0,11,1,0,0
Gene45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gene46,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Gene47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
Gene48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene50,37,0,4,0,0,9,3,13,4,1,21,3,0,30,0,1,7,0,12,0,41,0,0,1,0,9,0,2,11,6,0,0,4,0,14,28,0,0,3,0,7,11,0,0,10,16,12,4,9,19,0,2,12,4,0,2,8,4,0,5,4,2,2,0,14,4,6,2,2,5,0,22,35,20,1,1,0,0,4,20,0,0,0,10,43,18,4,6,2,1,5,6,1,0,1,4,3,2,0,1
Gene51,30,0,6,2,0,0,0,1,2,9,23,0,4,16,9,3,2,4,4,0,17,5,0,0,0,40,6,1,0,9,0,12,2,4,21,7,1,0,0,0,5,2,0,5,6,18,2,3,1,19,1,0,7,4,3,2,8,16,0,5,4,0,6,14,8,1,21,14,10,8,2,18,48,4,0,5,5,0,20,11,1,8,8,4,22,28,2,7,3,1,10,5,1,0,1,0,2,1,9,0
Gene52,2,0,0,0,0,1,0,6,0,0,2,0,0,9,0,0,0,0,3,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4,3,0,2,1,0,1,0,0,6,0,2,0,2,0,1,0,1,0,0,0,0,3,0,0,2,1,3,0,1,4,1,0,0,2,0,4,6,0,3,0,1,0,1,0,4,1,0,3,0,0,0,3,1,0,0,0,1
Gene53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene56,14,0,0,21,0,3,9,10,9,7,8,4,12,66,5,1,2,0,0,2,46,22,0,14,0,33,2,0,3,6,0,4,0,11,3,26,0,3,0,0,16,11,0,27,1,4,13,15,6,10,1,4,0,30,6,4,6,14,4,3,1,1,13,41,0,4,18,27,3,8,1,18,11,74,0,5,4,3,7,16,0,9,0,19,11,5,2,7,7,0,35,5,9,3,3,3,5,9,2,0
Gene57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene58,11,0,0,1,1,0,0,1,1,0,12,3,1,24,0,0,0,0,0,1,35,5,0,1,0,5,4,5,0,3,0,3,2,0,10,0,0,0,1,1,3,1,10,3,7,2,7,5,0,0,4,12,4,1,0,0,0,1,3,0,0,2,5,0,6,2,9,7,1,5,0,17,1,16,3,1,0,1,5,6,0,0,0,1,2,11,0,0,3,1,41,6,3,0,0,0,6,21,4,3
Gene59,1,0,0,0,0,1,0,1,0,0,0,1,1,10,3,0,0,1,4,0,0,0,5,0,1,2,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,1,0,2,2,0,2,2,1,4,0,0,0,0,0,0,0,0,1,0,1,1,5,0,3,0,0,2,0,0,0,0,0,0,0,0,0
Gene60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene61,11,0,2,0,0,2,0,2,0,1,3,2,8,12,0,0,3,0,2,0,7,2,1,0,0,5,0,1,0,1,0,0,0,0,4,0,0,1,0,0,3,1,1,3,2,0,2,2,0,11,0,1,0,0,4,1,1,2,3,0,0,0,3,0,2,0,0,11,2,7,0,4,3,1,2,4,0,2,8,5,0,1,0,1,20,1,0,21,0,0,13,0,0,0,1,0,4,0,12,0
Gene62,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Gene63,3,0,0,0,0,1,9,2,2,0,0,3,4,2,1,1,9,0,0,0,7,0,2,1,0,3,10,0,0,0,0,0,0,2,0,2,12,0,0,0,0,1,0,1,2,0,34,0,0,4,0,1,1,0,3,2,7,0,0,1,0,0,0,5,1,0,15,0,5,7,0,3,4,0,0,0,11,0,5,0,0,8,1,0,5,0,14,0,0,0,2,0,0,0,0,0,37,0,0,0
