,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100
Gene23,3,0,2,3,0,10,0,0,0,1,0,1,0,2,0,1,0,1,2,0,0,0,1,8,4,0,0,0,0,1,5,0,1,0,0,0,0,0,1,1,0,0,0,2,2,4,6,0,3,1,1,0,0,29,0,15,0,0,5,1,0,0,1,0,0,3,0,1,0,0,1,1,1,20,0,10,1,0,0,0,1,1,0,13,0,2,1,0,0,6,1,0,0,0,0,0,6,0,0,0
Gene24,0,0,0,0,5,1,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,15,2,0,0,2,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,13,0,0,0,4,0,0,0,0,2,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,1
Gene25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene26,0,0,1,0,2,0,0,0,0,0,0,2,0,0,4,1,0,8,0,0,0,0,0,2,1,1,0,1,0,0,16,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,2,9,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,0,0,3,0,1,0,0,0,3,0,0,1,0,3,0,0,11,0,0,0,0,0
Gene27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28,1,3,0,0,0,0,0,2,0,0,0,7,0,4,2,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,6,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,4,0,0,5,0,0,0,0,3,1,0,0,0,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,1,0,0,0,0,0,0,0
Gene29,5,2,9,126,1,0,0,0,0,1,3,0,8,22,0,0,1,4,3,1,0,1,32,104,5,0,3,0,0,2,0,1,0,16,0,5,0,0,6,2,17,0,41,52,4,1,0,1,1,0,4,0,3,29,0,3,0,1,4,0,0,1,47,8,1,1,0,2,0,0,4,1,19,89,0,1,11,1,0,0,6,6,50,22,0,10,8,1,5,12,0,3,19,54,2,0,18,0,1,0
Gene30,0,9,1,4,19,0,1,2,7,2,0,9,1,1,2,0,0,1,2,0,1,3,13,1,1,0,15,1,2,0,0,2,1,4,18,1,4,0,0,11,4,8,4,9,1,2,3,5,0,3,11,4,1,3,0,0,3,3,8,3,0,1,0,1,1,10,14,1,7,0,0,12,1,23,8,0,11,23,0,6,2,14,3,9,0,0,27,0,0,24,0,0,0,0,3,0,1,0,2,0
Gene31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0
Gene33,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,1,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Gene34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene35,0,0,1,0,1,1,0,0,0,3,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,3,0,8,1,1,0,0,0,0,0,0,5,1,0,1,4,7,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,3,0,1,9
Gene36,0,0,0,3,1,0,8,1,7,0,0,0,4,1,0,0,13,2,0,0,0,0,0,2,4,0,36,0,0,1,0,2,0,1,3,0,3,1,1,0,2,0,0,2,0,0,6,0,0,2,10,1,0,1,2,0,13,0,1,0,0,2,2,1,0,0,24,0,0,0,1,1,0,4,0,0,12,2,0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,4,1,0,0
Gene37,0,0,0,0,0,9,0,4,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Gene38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene41,0,0,0,0,1,2,0,1,20,0,0,2,3,0,1,0,0,0,15,0,0,0,3,0,3,1,1,0,3,1,0,0,0,0,1,0,0,6,14,2,0,0,1,0,0,0,3,1,14,0,1,2,0,0,0,6,1,6,6,0,0,0,2,0,0,0,1,0,7,0,0,3,0,0,0,1,2,6,7,0,0,1,0,2,0,2,0,3,1,5,0,0,0,0,0,0,0,0,2,2
Gene42,14,2,12,25,2,31,4,0,3,1,8,4,13,4,6,0,18,5,1,3,9,3,3,6,1,0,57,0,3,0,0,1,0,0,6,2,1,6,15,3,0,0,5,1,9,2,5,6,1,2,9,0,1,1,5,13,7,1,8,0,0,6,6,0,0,8,5,0,0,0,15,2,0,2,0,18,3,3,0,0,3,13,1,6,1,1,15,0,0,3,0,3,4,1,0,12,19,2,0,24
Gene43,6,8,4,42,14,16,3,1,28,1,16,5,16,1,3,5,10,6,21,3,9,1,5,1,6,24,3,1,4,5,23,0,0,1,11,11,0,12,115,5,23,33,25,16,19,7,0,9,27,0,143,5,0,12,0,72,11,0,3,12,2,3,40,0,0,60,0,0,88,3,56,0,1,17,4,1,24,58,27,0,1,10,8,51,1,13,5,0,19,4,31,0,3,2,5,0,37,0,0,48
Gene44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Gene45,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,0,0,2,1,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gene46,1,3,0,28,1,0,90,1,11,0,3,0,4,18,15,2,93,1,28,0,0,3,2,4,15,2,178,1,18,1,0,2,0,12,6,0,30,16,17,4,1,3,5,15,3,0,38,2,12,0,6,0,0,3,1,0,88,0,50,0,0,2,4,3,14,1,283,1,58,0,0,0,0,28,2,1,264,2,24,0,1,0,0,13,0,0,124,0,24,1,0,4,1,10,4,3,387,1,59,8
Gene47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Gene48,1,0,0,13,5,0,1,6,4,1,2,3,1,1,12,0,5,5,6,0,0,0,5,18,2,0,4,0,11,0,1,2,0,4,7,0,0,3,1,2,2,3,6,6,9,0,1,2,2,0,1,0,3,47,1,7,0,0,8,0,0,4,2,1,2,1,0,0,1,9,0,7,0,13,0,0,0,2,1,3,4,14,0,6,6,4,3,0,0,3,0,2,0,26,3,1,0,0,0,0
Gene49,0,0,0,1,0,2,0,0,5,1,0,17,1,1,0,0,0,1,0,0,0,0,1,0,7,0,2,0,2,0,0,0,0,0,3,0,0,1,0,0,0,6,0,2,4,0,0,0,2,1,0,7,1,0,0,0,0,0,5,0,0,1,0,0,0,0,2,0,0,2,0,6,0,0,0,0,1,1,2,0,6,1,2,0,0,0,2,0,0,0,0,5,3,0,2,0,1,1,2,0
Gene50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Gene51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene52,0,0,2,0,0,1,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,7,0,3,6,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gene53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Gene54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene56,0,0,1,5,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,5
Gene57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene59,0,1,0,20,8,0,4,15,4,1,0,1,7,17,40,0,0,14,0,2,6,3,2,39,4,0,1,13,0,14,0,9,1,1,10,7,2,15,0,2,6,1,1,51,51,3,5,0,0,5,2,0,2,28,5,4,1,8,5,5,0,3,8,0,3,1,1,10,0,1,3,6,3,26,1,0,10,15,0,0,18,19,1,32,1,0,5,4,1,6,0,3,0,17,34,3,44,36,0,8
Gene60,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2
Gene61,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
Gene62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene63,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2
