,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100
Gene14,2,1,1,0,0,0,0,6,0,4,10,20,5,0,10,1,4,1,0,1,14,8,1,1,3,2,4,0,1,3,0,21,4,3,0,10,2,0,1,4,10,9,0,2,1,8,2,6,0,1,14,6,7,0,4,0,2,3,1,15,3,3,2,0,1,6,1,2,0,3,23,28,4,18,2,2,0,1,2,8,3,3,3,2,0,2,16,1,0,0,3,5,33,0,3,1,0,4,0,0
Gene15,1,2,6,0,0,5,3,22,0,1,9,6,1,0,6,13,0,18,0,0,12,0,5,5,9,4,0,0,0,6,0,0,9,5,0,1,6,0,2,0,37,1,1,0,2,3,0,37,0,0,1,0,37,0,1,0,4,2,0,0,4,0,1,0,11,4,0,1,0,0,14,6,1,7,15,1,1,0,5,1,10,0,23,1,2,4,0,10,1,0,7,7,22,2,3,0,2,4,0,1
Gene16,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,2,2,0,3,0,3,0,1,0,1,1,0,6,3,0,0,0,1,0,0,3,4,0,3,0,0,0,0,0,0,33,0,0,0,0,2,0,1,0,7,7,0,2,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,15,3,16,0,1,7,0,3,0,1,0,0,11,3,1,0,0,0,0,2,0,0,1,0,0,1,0
Gene17,0,0,1,0,0,2,0,0,0,32,1,0,0,0,2,0,0,2,1,8,3,6,0,0,0,0,1,1,1,11,0,0,2,5,0,1,0,0,4,10,0,0,0,5,1,1,0,0,0,9,0,0,7,0,4,0,0,3,0,3,4,0,8,3,1,3,0,2,0,9,3,5,9,6,2,0,0,0,2,13,1,0,22,6,0,3,1,6,0,0,2,2,2,0,1,6,0,1,1,12
Gene18,0,0,0,0,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,2,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,4,0,0,0,0,0,3,5,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Gene21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gene22,0,0,0,0,1,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,14,0,0,0,2,0,0,0,5,3,1,0,1,0,0,1,0,0,1,3,4,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,3,3,0,0,0,1,0,1,0,1,0,10,0,0,2,0,0,0,8,1,0,3,0,0,0,4,0,0,2,1,0,0,0,0,0,1
Gene23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene24,1,0,1,1,6,3,0,1,0,22,8,1,7,1,0,0,5,2,9,10,6,2,0,2,0,18,1,2,1,1,1,1,6,0,0,2,0,0,3,1,9,3,4,2,5,4,0,4,0,2,0,2,30,0,1,1,11,9,1,4,12,1,0,0,9,2,2,2,5,3,2,1,0,14,8,2,3,4,1,2,0,5,5,3,0,0,2,26,0,0,0,0,12,4,1,1,3,8,0,1
Gene25,0,10,8,2,1,8,4,20,0,1,9,3,6,0,11,11,0,6,2,2,12,0,2,0,7,8,8,19,0,2,0,0,3,2,1,6,1,0,5,3,2,1,0,5,6,15,1,50,0,1,8,5,38,0,15,1,11,6,0,4,8,0,20,2,26,10,7,2,6,0,3,3,3,6,17,2,3,13,2,2,0,5,1,5,0,3,15,41,2,0,0,0,1,15,2,5,3,13,1,1
Gene26,0,0,2,2,0,0,0,5,0,0,0,0,0,0,5,0,1,0,0,0,4,5,0,0,0,0,1,0,3,0,0,0,0,4,0,4,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,4,1,2,0,0,1,0,0,1,2,0,1,0,0,0,6,0,0,0,0,2,0,1,1,6,0,0,2,0,4,3,0,0,0,0,0,0
Gene27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28,0,0,0,0,0,7,4,6,1,0,1,1,5,1,6,9,2,6,1,0,1,2,0,0,0,1,9,0,0,0,0,0,1,2,0,0,12,0,1,0,0,0,5,0,5,3,1,3,0,0,1,0,15,0,0,0,11,0,0,1,0,1,1,0,1,6,7,2,1,0,0,0,0,3,2,4,0,1,1,0,0,0,8,0,0,2,10,5,0,0,2,0,7,0,0,0,2,2,0,0
Gene29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene30,0,0,0,2,0,0,0,1,2,0,0,0,0,0,19,17,0,0,0,1,1,0,0,0,2,0,0,0,4,0,0,0,0,1,0,1,1,0,1,0,7,0,0,0,0,6,0,1,0,0,0,0,0,0,4,0,0,1,4,0,0,0,3,6,16,7,0,0,0,0,0,0,0,0,10,21,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Gene31,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Gene33,0,0,0,0,2,1,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,12,0,0,5,1,1,5,0,0,0,0,0,0,1,3,0,0,0,1,2,0,0,0,0,1,4,0,1,0,0,3,0,0,0,0,1,1,3,1,0,6,0,0,0,1,0,0,0,0,1,0,0,1,0,3,2,1,0,1,1,0,0
Gene34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene35,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Gene36,2,0,1,12,19,0,1,0,0,6,2,2,1,0,20,0,0,5,3,1,3,0,0,2,42,3,0,0,1,15,6,1,0,3,4,22,13,2,2,5,1,0,1,0,40,9,8,2,0,0,4,1,17,0,52,1,0,0,0,2,0,3,1,0,216,5,4,0,0,7,2,0,0,13,103,3,1,7,0,2,0,0,3,17,12,4,0,5,0,2,2,0,2,0,5,7,0,2,6,1
Gene37,0,8,15,2,1,5,0,8,8,14,0,43,3,0,61,7,2,10,6,4,3,20,4,3,21,3,22,4,9,0,0,15,8,11,3,7,0,5,23,0,9,42,0,8,20,0,4,7,6,7,4,40,35,0,18,0,37,5,2,0,3,83,11,29,41,2,18,3,84,4,13,47,3,16,48,3,1,7,39,3,3,27,5,5,0,1,2,20,2,0,1,35,6,6,1,0,0,1,10,0
Gene38,0,0,0,5,0,0,0,0,0,0,0,0,1,0,7,0,0,4,0,0,2,0,2,0,0,3,0,0,1,0,0,0,0,1,0,11,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,11,0,2,0,0,0,1,0,6,0,3,2,0,1,2,8,3,1,0,0,1,26,0,1,0,0,7,0,0,0,2,0,0,0,0,2,0,0,0,0,2,13,0,4,0,0,0,0
Gene39,9,1,14,9,1,34,2,40,3,18,39,3,2,0,27,7,5,15,1,9,43,4,0,2,14,3,2,10,10,17,2,2,11,2,0,14,5,6,19,13,12,3,1,6,6,20,7,29,2,12,17,10,25,1,49,6,9,13,0,32,17,6,4,3,48,19,4,36,2,6,28,13,5,21,62,9,4,38,2,0,35,0,29,4,0,8,2,27,0,1,10,0,16,3,2,2,1,8,1,8
Gene40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,4,2,0,0,0,0,0,0,0,2,0,1,0,5,2,0,0,0,0,0,0,0,0,1,0,0,0
Gene41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene44,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Gene45,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,1,0,0,0,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,2,1,0
Gene46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Gene47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene49,0,0,2,9,0,7,10,5,4,0,0,1,0,0,3,2,22,2,0,0,1,0,0,0,2,1,10,2,4,2,0,0,1,3,0,10,38,1,5,0,2,0,3,5,5,6,5,1,0,0,0,0,9,0,9,0,19,1,0,0,0,0,0,5,4,3,62,0,17,1,0,0,0,8,2,11,9,2,6,0,4,0,4,5,2,5,27,2,1,0,1,2,7,1,0,0,2,0,1,0
Gene50,0,0,0,0,0,0,0,4,0,10,0,0,2,0,6,0,0,6,1,4,1,0,3,0,4,2,3,0,0,1,0,0,0,0,0,4,0,0,2,7,1,1,9,0,1,2,0,2,0,4,0,0,2,0,0,0,0,1,0,5,7,0,0,0,0,0,0,0,0,2,0,1,0,0,5,0,2,0,0,9,0,0,3,1,0,0,2,4,0,1,0,0,16,0,1,0,0,0,0,2
Gene51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene54,0,5,11,1,0,9,0,0,0,0,0,3,0,0,0,0,0,3,1,0,5,5,0,0,2,2,0,0,0,0,0,1,4,1,0,7,1,0,0,1,0,0,2,1,0,1,4,5,0,0,0,1,9,0,0,2,0,0,0,0,0,1,0,0,4,0,1,0,0,0,8,1,0,8,0,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,2,0,0
Gene55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gene56,0,0,0,0,0,12,0,156,1,7,8,2,0,0,10,3,1,7,13,2,9,0,0,0,12,5,2,31,1,1,0,3,0,4,1,0,2,6,0,0,1,1,0,0,4,4,0,63,4,0,5,2,23,0,24,0,8,22,0,7,0,0,2,0,34,0,15,20,2,0,0,0,0,16,7,0,0,104,6,6,2,0,15,0,4,0,0,194,0,0,2,7,20,0,1,0,0,2,1,0
Gene57,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0
Gene58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
Gene59,2,0,0,0,0,9,3,0,0,0,0,0,0,0,0,4,3,1,0,0,2,1,1,0,3,27,7,0,2,0,0,0,0,0,0,6,14,2,0,0,0,0,0,2,0,33,1,1,0,0,0,0,5,0,5,6,9,0,0,0,0,0,0,1,0,20,18,0,1,0,10,0,1,0,1,24,7,7,11,0,0,0,0,0,0,3,6,8,0,0,3,0,0,0,0,0,0,0,0,0
Gene60,0,0,2,2,0,0,0,9,1,0,14,0,2,0,4,2,0,4,0,0,31,0,0,0,12,0,0,4,0,1,2,2,3,3,2,1,0,0,1,0,9,0,0,0,0,4,0,18,0,0,16,0,19,0,37,0,1,4,0,0,16,1,0,0,4,0,0,9,1,0,13,2,1,5,7,7,3,0,7,5,0,0,2,1,0,3,0,7,0,0,7,0,2,0,2,0,2,0,2,0
Gene61,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Gene62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,1,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Gene63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
