,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100
Gene13,0,0,0,0,3,0,2,0,0,17,14,0,0,1,0,0,2,1,2,0,0,0,1,6,0,0,0,0,0,14,0,0,1,0,0,0,0,0,1,1,1,1,3,0,1,2,1,0,1,0,1,0,11,0,1,0,9,0,4,0,2,6,0,0,0,0,0,2,0,0,0,1,7,0,2,4,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,1,1,2,1,0,2
Gene14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Gene15,0,0,0,2,1,0,0,0,1,4,0,1,0,3,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,2,0,0,0,3,6,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,2,0,0
Gene16,1,0,0,0,1,0,0,0,3,6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,4,0,1,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
Gene17,1,0,0,7,9,0,1,4,1,10,3,1,0,5,0,2,1,0,5,0,0,0,9,0,0,0,0,1,9,1,0,0,16,0,1,22,0,2,16,2,5,7,2,6,3,3,11,1,0,0,0,4,21,1,18,11,9,0,5,1,2,2,0,0,3,3,1,2,0,0,0,10,1,2,5,0,0,6,5,6,2,10,0,3,2,0,0,1,0,0,4,0,10,0,0,0,0,1,0,4
Gene18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene19,5,2,3,1,19,0,6,0,1,2,2,1,0,3,1,0,2,3,4,0,4,0,10,3,7,1,1,0,0,5,5,8,8,0,10,2,6,6,8,8,7,1,40,0,0,7,3,2,5,4,0,0,5,0,14,8,5,7,0,1,1,2,6,1,22,0,3,5,2,1,0,1,0,2,7,8,0,1,0,5,1,16,0,10,0,0,0,0,5,5,2,0,11,1,0,1,0,0,0,11
Gene20,0,0,1,0,3,3,0,0,1,4,0,0,4,2,1,1,3,1,1,0,0,0,0,3,0,4,1,0,0,0,0,0,3,0,0,4,0,1,3,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,7,2,8,8,0,3,3,0,2,0,2,0,0,0,0,0,0,0,1,0,7,2,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,8,0,0,7,0,5,0,1
Gene21,0,0,0,0,3,3,3,0,0,31,2,0,0,1,0,0,0,1,0,1,1,0,2,6,0,0,0,0,1,3,0,0,6,0,0,1,3,0,2,4,4,0,0,4,2,16,0,0,1,0,0,0,9,0,3,5,3,1,0,2,0,3,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,3,0,3,0,3,1,2,1,0,8,2,0,0,13,0,1,1,0,0,2,3
Gene22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene23,0,0,0,0,1,0,1,2,2,13,2,1,0,15,1,7,0,0,0,0,0,0,6,1,0,7,0,1,0,0,1,0,0,0,9,9,0,4,3,1,1,1,7,2,8,3,7,0,6,1,2,2,1,1,7,7,1,0,5,0,0,1,0,2,0,1,5,0,0,0,0,2,0,3,0,1,0,0,4,0,0,1,0,3,9,0,0,0,1,0,1,11,10,2,7,1,0,0,1,2
Gene24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,7,0,0,0,1,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Gene25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
Gene26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene27,0,0,0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,3,0,0,1,0,0,0,0
Gene28,2,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,10,0,0,0,0,0,0,0
Gene29,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Gene30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene31,1,0,2,11,7,5,2,1,4,17,4,1,0,8,1,0,4,3,0,5,2,0,33,3,0,0,3,0,10,1,0,1,6,0,3,5,0,0,0,0,7,1,32,2,1,3,2,4,4,0,0,2,17,5,31,0,0,0,8,2,5,7,2,6,0,0,0,0,0,0,0,6,2,0,13,0,0,0,1,2,12,10,0,1,2,0,1,0,2,0,0,0,4,1,0,4,0,5,3,4
Gene32,2,0,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,1,0,0,0,4,2,1,0,0,0,2,0,0,2,1,2,2,0,3,1,2
Gene33,0,0,0,0,3,0,0,0,0,0,0,1,0,3,0,0,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,12,2,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,1,0,3,0,0,0,6,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,4
Gene34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
Gene35,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,1,0,0,1,0,4,0,3,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
Gene36,4,0,0,0,12,2,1,1,1,10,0,1,0,5,0,7,2,0,3,0,0,0,46,0,0,2,0,0,1,4,0,1,10,3,3,37,3,0,3,5,1,6,5,0,1,0,2,2,5,2,2,1,2,1,3,3,1,0,2,0,4,7,0,8,0,0,0,2,0,0,2,6,0,0,4,0,0,6,2,2,1,19,0,7,3,2,0,0,1,0,3,0,6,5,1,7,1,0,0,1
Gene37,1,1,2,29,27,3,1,3,1,11,16,0,5,12,0,17,22,7,5,13,1,1,17,3,4,24,0,0,9,13,0,10,34,1,1,58,2,0,10,1,31,1,18,10,4,3,3,1,8,1,7,4,37,2,28,4,3,4,5,39,1,2,2,15,8,9,0,4,3,2,0,5,2,5,39,2,4,11,3,3,2,24,5,7,7,3,2,2,12,11,2,1,18,1,2,6,19,13,1,24
Gene38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene39,0,0,1,3,4,0,0,0,0,0,6,0,0,1,0,0,3,0,2,6,1,0,3,0,0,0,1,0,0,3,0,1,0,0,0,15,0,0,0,0,2,1,2,0,0,1,0,0,0,0,4,1,0,0,6,0,0,1,3,1,0,2,2,1,0,0,1,1,0,0,0,2,3,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,5
Gene40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene42,0,0,4,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,6,0,0,4,1,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,1,0,0,0,0,0,0,3,0
Gene43,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,5,0,0,1,0
Gene44,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,1,0,1,0,0,0
Gene45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene46,0,0,2,0,4,0,1,0,2,1,2,0,0,20,0,0,1,4,7,4,0,1,4,0,0,0,0,2,1,0,0,0,1,0,1,3,0,0,0,0,3,0,6,1,7,1,0,0,8,3,2,1,1,1,15,0,1,3,1,1,0,1,0,0,0,1,1,1,0,0,0,0,7,0,5,0,0,0,0,1,4,3,0,2,3,0,0,0,2,3,0,2,7,0,1,5,2,1,0,3
Gene47,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0
Gene48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene49,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Gene50,0,1,0,2,55,0,3,4,21,4,12,0,0,7,3,5,5,0,1,3,5,1,8,0,0,0,0,0,0,3,0,0,1,0,3,5,0,0,0,4,1,0,2,2,1,0,0,1,1,0,0,5,7,0,2,0,0,0,14,7,1,1,2,1,0,0,0,4,0,1,0,3,1,1,12,0,0,1,4,1,8,2,0,3,0,0,3,2,1,0,2,0,1,0,2,3,0,0,2,4
Gene51,0,0,0,1,0,0,0,0,6,1,1,4,0,0,1,0,0,0,2,0,1,0,2,0,0,0,0,0,0,3,0,2,2,0,2,4,1,2,0,1,1,0,4,0,1,0,0,1,3,0,2,0,2,0,7,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,4,4,0,5,1,1,2,0,1,0,2,1,1,0,1,1,0,0,0,0,4,2,1,2,0,1,0,0,0
Gene52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Gene53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene54,0,0,0,0,4,0,0,1,3,9,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,4,0,0,1,0,8,1,0,2,1,0,1,2,2,0,3,1,0,0,1,0,2,0,6,1,3,6,2,2,0,6,0,3,1,0,0,8,0,0,0,0,0,1,1,1,3,4,0,0,3,0,4,0,0,1,4,1,0,0,0,0,0,2,5,1,3,0,0,0,0,0
Gene55,0,0,0,0,9,0,0,0,5,7,1,0,2,13,0,1,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,9,5,0,2,0,4,0,4,1,0,0,2,0,2,0,1,0,1,0,5,11,0,1,1,1,0,3,0,0,9,0,0,2,10,0,0,6,1,0,4,0,0,0,1,2,0,4,4,0,9,5,0,1,0,0,0,0,17,0,0,0,0,2,0,0
Gene56,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Gene57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene58,1,0,0,2,1,0,0,0,1,9,1,0,0,1,0,0,1,0,0,1,0,0,2,1,0,0,1,0,0,1,0,3,2,0,8,4,0,0,0,3,1,0,3,0,1,0,0,3,0,3,8,2,1,0,0,0,0,1,0,1,0,2,1,0,2,4,0,0,0,0,0,1,0,0,1,7,0,0,0,1,0,2,4,1,1,3,0,0,1,0,0,11,18,0,1,0,1,0,0,2
Gene59,1,0,0,0,2,1,4,0,11,1,2,2,0,24,0,1,5,1,2,0,4,0,1,0,2,2,0,0,0,1,0,1,0,0,0,15,3,0,2,0,1,1,2,1,0,1,2,0,0,1,0,0,10,0,0,7,4,0,0,3,0,0,0,2,1,3,0,0,0,0,1,0,2,0,2,0,1,0,1,0,6,2,1,0,0,0,1,0,1,0,1,5,4,0,0,0,0,9,0,1
Gene60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene61,0,0,0,0,20,1,6,3,12,3,9,0,0,1,1,3,6,3,4,0,1,0,2,0,0,0,0,0,0,1,0,1,3,0,0,2,1,0,2,0,0,0,2,0,2,5,1,3,4,1,1,2,1,0,4,7,5,4,0,3,0,3,4,1,3,0,0,1,0,2,0,1,0,0,3,0,0,0,0,3,3,4,1,9,0,0,0,0,4,3,1,0,1,0,4,4,0,5,0,1
Gene62,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,1,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,3,0,0,4,0,0,0,0,0,0,1,0,2,3,0,0,4,0,0,1,1,1,3,0,0,2,0,0,2,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,1,1,0,0,1,3
Gene63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
