,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100
Gene11,0,8,1,0,0,0,1,1,0,0,3,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Gene12,13,0,13,0,1,75,1,0,0,5,1,1,8,1,1,0,0,0,0,0,1,1,3,2,16,10,2,0,1,0,12,0,1,7,2,45,1,0,0,1,1,0,7,2,0,6,0,0,1,1,8,0,7,0,2,57,7,1,1,0,0,0,14,1,3,16,3,0,0,0,0,11,1,1,0,43,0,0,0,1,0,0,0,2,2,21,0,3,0,0,0,10,1,3,0,22,1,15,0,0
Gene13,29,16,45,1,13,24,229,9,1,21,2,7,10,3,1,0,126,1,1,4,6,7,7,10,10,10,45,0,1,3,2,2,3,0,2,19,190,11,19,11,14,12,0,14,18,4,10,3,2,6,59,3,17,21,21,13,125,4,1,0,4,29,4,6,16,2,43,7,9,13,7,12,2,2,6,2,26,3,3,0,2,13,0,14,20,3,20,12,1,5,41,39,9,2,24,5,175,46,13,2
Gene14,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Gene15,21,18,11,3,6,2,12,0,6,26,1,5,15,2,11,1,6,0,1,3,0,0,3,3,19,7,4,5,11,4,37,4,0,3,1,3,6,13,2,6,0,46,0,6,15,10,0,4,2,3,33,8,23,3,31,10,5,4,8,2,5,44,3,6,4,7,8,5,2,0,0,7,11,8,4,4,4,7,2,2,10,0,1,1,2,22,1,25,2,0,19,17,4,10,5,3,14,13,7,2
Gene16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0
Gene17,13,2,11,0,1,16,6,0,0,1,1,2,6,1,6,0,5,1,0,2,2,2,4,1,23,14,0,0,2,1,22,0,0,1,1,18,2,8,2,9,4,7,0,0,10,25,1,0,0,17,7,10,5,1,3,21,0,2,2,1,1,13,19,1,0,12,23,5,1,6,1,4,3,0,1,2,0,9,2,0,0,1,4,2,6,38,0,9,0,0,5,28,0,5,8,7,3,28,0,7
Gene18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene19,2,13,1,0,0,4,16,2,2,13,0,6,3,0,4,9,2,0,0,3,0,1,4,1,0,0,0,1,0,0,2,1,0,0,1,0,1,0,0,0,0,13,6,3,3,5,0,0,0,3,10,17,0,2,10,6,2,3,5,0,1,1,1,0,0,0,1,10,0,0,0,0,6,2,4,0,1,0,4,0,0,1,0,0,0,6,2,4,3,0,6,7,1,0,4,5,1,4,0,1
Gene20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene21,0,1,0,0,0,0,1,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0
Gene22,1,4,6,0,0,4,3,1,0,2,0,2,2,0,0,1,11,0,1,4,0,1,4,0,4,2,0,0,2,1,0,0,0,1,3,0,6,4,1,0,1,0,0,0,2,0,0,1,0,0,2,7,2,0,1,6,1,0,4,1,2,12,0,6,1,0,2,0,0,2,0,1,3,0,3,2,0,0,0,0,1,0,0,1,0,2,0,1,6,2,1,9,0,1,0,0,1,13,4,1
Gene23,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Gene24,0,8,3,0,0,4,0,1,0,1,3,4,4,6,5,2,1,0,0,1,1,1,1,23,1,6,0,0,0,1,0,0,1,3,0,4,4,2,0,0,5,4,3,2,3,2,0,0,1,1,11,4,0,24,12,2,2,0,0,0,4,12,0,13,0,5,1,2,0,2,3,4,0,1,3,1,0,0,1,0,0,0,0,16,4,11,2,7,4,0,4,5,0,16,6,0,8,4,5,2
Gene25,3,29,8,0,1,8,3,0,12,35,1,6,1,0,8,1,10,4,104,10,0,6,0,0,6,1,4,5,46,26,7,12,4,1,8,0,3,0,31,25,0,74,4,0,15,0,8,9,53,14,3,5,0,1,1,2,0,3,49,19,1,21,0,0,1,1,3,8,46,67,1,5,0,3,0,4,0,1,50,28,2,6,0,0,2,3,0,22,90,1,4,55,4,0,1,0,0,2,57,19
Gene26,8,72,15,3,1,0,10,0,1,14,0,22,1,0,0,5,14,0,3,1,0,2,1,2,22,1,1,2,1,7,5,20,0,4,0,0,0,7,6,3,5,21,4,2,4,10,0,3,2,2,6,21,3,4,6,6,3,4,5,10,6,120,1,0,0,0,3,4,1,1,1,6,0,1,6,0,0,4,2,4,2,33,1,0,0,3,1,54,0,0,14,119,3,0,2,6,2,18,3,5
Gene27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Gene28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene30,5,2,1,0,0,0,0,0,0,6,3,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,1,0,3,4,11,0,0,0,1,0,0,0,0,3,11,0,0,2,3,0,1,0,0,1,6,0,0,0,0,0,1,0,0,1,3,0,0,1,0,2,0,0,0,1,5,0,0,0,0,0,1,0,0,6,30,0,0,1,1,0,0,1,0
Gene31,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,1,1,1,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,1,1,2,6,4,5
Gene32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene35,0,4,8,0,0,0,16,0,0,0,0,0,1,0,0,0,13,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,31,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,4,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,1,0,1,1,6,0,0,0,0,3,1,0,0
Gene36,0,5,5,0,1,0,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,11,3,0,0,6,0,0,1,0,0,0,0,17,0,0,0,1,3,1,5,14,0,0,0,0,0,5,4,7,0,6,0,0,0,0,0,1,12,0,0,8,3,0,2,2,4,0,0,0,11,0,0,0,2,2,5,0,0,0,0,0,8,0,0,0,0,1,0,0,0,2,0,0,1,0,0
Gene37,520,22,9,4,0,19,18,20,5,7,62,7,23,4,5,5,3,3,6,2,26,1,31,3,19,11,2,1,4,4,165,1,4,16,3,6,3,6,2,8,135,14,4,3,13,0,0,14,5,1,221,16,26,1,19,6,10,4,8,2,58,14,15,8,2,1,2,2,2,8,35,2,3,7,10,4,1,6,2,8,27,7,0,3,8,9,6,17,5,5,213,44,4,4,7,9,13,44,2,2
Gene38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Gene40,2,1,1,1,0,3,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,4,4,1,1,3,0,3,0,4,0,0,2,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,7,0,0,0,0,0,1,1,0,0,1,0,0,4,0,2,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,3,0,1,0,0,0,2,1,0,1,0,0,5,5,1
Gene41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene42,5,2,2,0,0,1,0,0,1,2,0,0,1,0,0,0,2,0,0,0,0,1,8,2,5,0,0,0,0,0,1,1,0,3,0,1,8,0,0,0,2,1,0,0,2,0,0,0,1,0,0,6,6,0,0,1,0,0,4,2,0,0,5,0,2,0,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,2,3,0,2,0,6,3,1,0
Gene43,20,5,34,3,4,12,13,0,1,18,3,3,0,17,9,1,6,7,1,11,0,2,1,14,39,3,0,0,0,10,1,3,0,7,9,2,19,1,9,1,3,16,7,17,6,2,1,6,2,1,0,3,4,20,16,9,11,5,0,1,3,14,0,9,0,5,3,0,2,16,2,0,7,1,2,0,0,1,3,1,2,4,0,14,2,3,4,18,4,2,31,15,0,8,17,0,19,18,1,4
Gene44,1,5,1,0,0,0,0,5,0,0,0,0,0,0,1,2,24,1,0,2,0,0,3,0,5,0,0,2,2,0,8,0,0,2,2,0,4,12,0,1,7,0,0,2,0,3,0,5,0,0,7,0,3,1,4,0,4,2,1,0,0,7,3,0,11,0,2,9,1,0,0,0,4,6,3,1,0,7,0,4,1,0,5,0,0,3,0,11,0,2,0,3,1,0,0,2,0,73,0,0
Gene45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene46,7,8,1,0,2,0,4,2,0,0,0,1,1,0,11,0,2,0,0,0,0,1,0,2,23,1,0,0,3,0,1,0,0,0,7,0,1,0,1,0,2,0,0,5,13,6,0,0,0,0,1,0,1,1,5,2,0,0,1,0,1,9,0,0,0,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,4,1,1,4,3,0
Gene47,13,3,1,0,3,3,10,0,0,0,0,0,4,0,0,1,7,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,3,0,8,0,0,5,1,0,0,1,0,2,0,0,0,8,1,1,3,1,0,0,1,0,1,0,0,2,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,4,26,2,0,0
Gene48,13,1,10,3,3,4,14,0,0,6,9,7,1,0,8,0,4,6,8,0,0,13,5,5,26,2,7,1,2,5,3,0,2,6,2,3,24,1,0,1,5,10,2,1,6,1,1,0,1,6,24,7,6,12,10,1,4,29,3,5,1,48,8,1,6,2,6,5,1,0,0,10,2,1,13,0,2,7,2,2,1,1,1,0,1,6,5,40,1,1,5,38,9,4,3,6,34,32,9,6
Gene49,0,0,0,0,0,0,0,2,0,0,0,0,6,0,4,0,1,0,0,0,0,1,3,0,13,0,0,0,1,0,1,0,0,5,2,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,2,2,1,1,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,1,1
Gene50,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,42,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,2,0,0,0,2,0,0,4,0,0,0,0,0,0,5,0,2,2,0,0
Gene51,23,1,4,0,0,2,8,0,0,19,2,1,5,0,0,0,0,0,0,3,2,0,0,0,2,0,0,2,0,14,5,0,0,1,6,0,0,0,0,3,10,14,0,0,0,0,0,0,0,0,34,1,0,0,0,0,0,0,0,2,5,8,0,0,0,0,0,0,0,3,9,1,0,1,0,0,1,0,1,2,3,1,0,2,0,0,0,0,0,5,13,16,0,0,0,0,5,4,0,0
Gene52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene53,17,14,9,0,1,0,1,0,0,6,2,1,4,0,3,2,5,2,0,0,1,0,0,7,25,2,1,3,0,0,7,1,0,0,3,2,2,1,1,1,6,9,0,2,4,0,0,0,0,0,6,1,2,4,4,5,0,5,1,4,0,3,15,4,0,2,1,0,4,9,0,1,1,2,1,3,4,5,2,1,0,0,1,2,2,0,0,8,0,0,3,18,0,6,5,0,0,5,0,0
Gene54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene55,7,1,0,1,0,2,1,0,1,0,0,0,5,0,0,1,5,0,0,1,0,1,1,2,1,0,0,0,0,1,1,0,0,0,6,0,5,0,0,2,1,0,0,2,15,0,0,0,3,0,0,0,0,0,5,8,0,1,3,0,0,18,13,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,5,0,2,0,3,0,0,0,0,0,0
Gene56,6,9,2,0,1,1,7,0,0,1,8,2,10,0,0,0,10,0,0,3,0,1,0,5,11,0,0,3,1,0,1,2,0,4,2,1,0,0,3,6,4,4,1,3,15,0,0,6,2,8,2,3,1,2,1,4,4,2,3,6,0,11,3,3,3,5,3,1,0,1,0,1,0,0,6,0,2,4,0,0,0,4,1,2,2,1,3,13,5,0,2,4,1,7,1,0,8,6,5,0
Gene57,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,1,2,0,0,0,0
Gene58,2,5,1,1,0,0,8,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,5,10,2,0,1,0,9,1,0,0,0,8,0,2,3,0,0,0,2,0,0,0,0,0,0,7,0,33,0,7,0,0,1,2,0,4,4,1,11,0,0,5,3,0,2,0,0,0,1,8,0,1,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,7,1,2,1,15,1,3,20,2,0
Gene59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0
Gene60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Gene61,11,41,24,3,4,10,26,2,2,221,3,2,11,6,8,1,19,2,2,55,1,19,4,7,30,4,1,0,11,154,50,0,3,7,16,8,10,5,4,133,9,21,3,28,13,2,0,4,13,103,26,11,0,2,9,13,4,12,8,99,16,26,13,4,4,1,18,9,6,204,1,10,10,0,3,0,9,1,4,79,11,0,0,12,7,6,0,25,3,40,19,34,6,24,11,0,12,28,4,73
Gene62,28,23,34,1,2,1,1,0,0,95,7,2,4,1,15,0,15,2,0,40,0,0,12,10,42,2,0,0,1,119,31,0,0,4,20,0,2,1,0,46,5,6,0,0,5,20,0,4,2,42,37,0,7,0,1,18,4,3,4,60,17,29,3,0,0,2,3,3,2,187,7,7,0,2,2,0,3,1,1,118,10,0,0,2,0,12,1,52,1,14,16,23,9,3,5,7,13,8,0,44
Gene63,0,7,1,1,0,2,3,0,0,3,0,2,1,0,0,0,13,0,0,0,1,0,0,3,0,1,5,0,2,3,0,0,0,0,0,0,17,0,0,0,9,16,1,4,2,0,3,1,0,0,4,4,0,1,0,6,3,1,0,0,0,3,0,15,1,0,10,0,0,5,0,3,1,3,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,2,6,0,1,32,3,0,2
