,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100
Gene11,0,4,0,2,0,5,2,4,0,1,0,2,0,0,0,2,0,8,0,1,0,0,1,1,0,0,0,7,1,2,1,6,0,0,1,0,1,1,0,0,0,0,0,1,8,1,0,38,0,0,0,0,0,14,1,0,3,1,3,0,1,3,0,2,1,2,1,4,0,4,0,0,0,1,0,1,2,1,0,0,0,1,1,6,0,0,0,10,1,0,4,1,0,0,0,0,0,1,0,0
Gene12,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gene14,0,0,0,0,0,0,3,0,0,1,0,1,0,3,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4,0,1,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0,0,13,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene15,27,4,11,0,1,5,15,0,5,6,2,5,2,1,0,15,3,1,0,22,0,0,2,3,1,9,11,9,3,11,3,8,5,1,0,0,8,19,2,0,4,0,1,0,2,16,13,25,0,4,12,3,13,6,2,0,7,5,4,5,35,24,1,7,1,19,4,21,4,0,2,0,0,7,3,3,29,0,1,22,2,9,7,2,6,2,6,36,0,7,1,4,0,0,0,8,1,4,0,1
Gene16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene18,76,149,4,16,42,9,111,45,3,10,4,96,15,28,9,3,5,30,0,8,2,0,1,2,29,0,101,14,1,0,18,72,0,0,176,0,88,68,13,0,7,24,5,3,21,27,175,110,2,5,4,25,18,34,41,0,145,6,1,0,4,43,3,59,39,53,111,232,4,20,0,12,11,17,122,0,50,25,5,28,0,39,4,16,169,4,9,236,0,4,26,31,0,4,33,3,109,108,10,10
Gene19,17,7,4,20,4,0,1,2,1,1,0,26,4,7,2,1,1,1,4,1,0,1,50,17,1,0,1,5,0,9,0,5,2,0,27,0,4,3,7,0,0,1,0,0,0,0,0,13,1,1,0,3,11,2,2,0,0,2,4,0,21,29,2,38,0,3,1,6,0,3,4,0,4,11,3,6,2,4,0,7,1,4,13,7,24,3,8,18,1,1,16,1,0,2,9,0,1,6,0,1
Gene20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Gene21,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,5,1,0,4,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,6,2,2,0,0,0,4,0,0,0,0,6,0,0,9,0,4,0,0,0,0,2,1,0,0,0,6,0,0,1,0,0,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gene22,16,8,24,3,0,3,6,1,0,0,1,14,28,0,0,1,1,0,0,46,0,6,24,0,5,0,15,0,3,14,13,7,3,0,0,0,9,2,1,0,5,1,2,0,1,5,0,8,1,24,7,1,34,0,1,0,17,0,2,8,8,24,0,1,1,0,12,0,1,4,2,0,1,0,0,0,8,0,1,7,1,1,145,2,12,4,6,0,2,5,1,1,2,0,0,0,2,0,1,23
Gene23,8,0,17,8,3,4,0,7,4,3,0,11,0,8,0,7,2,1,0,14,0,0,0,0,0,0,0,8,8,1,2,0,2,0,0,0,4,3,0,8,0,1,0,0,0,3,4,6,0,38,2,2,1,15,3,1,4,2,10,2,0,35,0,1,1,0,0,21,15,22,0,1,0,2,1,1,7,0,3,58,0,3,11,5,3,0,0,2,0,15,0,0,0,1,5,3,0,7,3,12
Gene24,2,11,1,1,3,15,0,4,0,2,0,3,5,4,11,10,1,6,0,9,6,0,0,4,7,6,0,1,0,1,1,10,0,3,3,6,2,13,0,0,0,21,0,0,4,9,0,9,1,0,1,6,12,6,3,6,3,0,0,4,4,93,0,34,0,55,1,5,13,12,0,2,2,4,6,4,8,0,1,2,0,1,5,3,25,1,0,19,0,0,9,5,1,0,8,10,2,1,0,0
Gene25,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,0,0,0,0,1,9,0,0,0,0,0,0,2,0,0,0,0,0
Gene26,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene28,176,49,13,1,23,12,17,7,34,0,10,84,2,0,0,1,0,0,22,1,5,7,16,4,0,6,12,0,3,1,33,13,2,0,5,2,16,7,8,0,4,1,8,3,0,5,4,4,31,5,58,1,54,3,3,3,4,0,6,9,36,147,1,2,5,5,0,3,5,3,40,10,1,3,1,0,2,1,15,2,0,13,7,4,10,0,1,12,6,0,24,16,5,1,0,10,0,2,26,0
Gene29,2,0,1,0,2,0,0,2,2,0,0,0,0,0,2,0,0,3,0,0,2,0,0,0,2,1,0,1,1,1,0,3,0,0,17,0,0,0,3,0,0,0,0,0,19,5,0,3,4,4,1,0,1,0,13,0,0,0,1,0,0,10,0,0,8,2,0,0,3,0,0,1,0,0,13,0,0,0,4,2,0,0,0,2,13,0,0,5,4,0,0,0,0,0,10,0,0,0,0,0
Gene30,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,1,5,0,0,0,0,0,0,1,0,5,2,0,0,0,0,0,0,7,0,1,2,2,0,0,0,0,2,1,0,0,0,1,0,0,1,0,4,0,0,4,1,1,0,0,1,0,0,8,0,0,0,5,1,0,0,0,3,8,0,0,3,1,0,0,0,0,0,5,0,0,1,2,0
Gene31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene32,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Gene33,45,2,11,6,73,6,1,0,5,0,9,41,4,3,5,45,0,3,3,3,2,2,5,10,24,14,9,0,1,22,16,4,3,0,12,7,0,0,3,2,3,3,0,0,4,81,2,29,7,1,52,1,26,4,22,5,0,0,2,2,51,11,0,15,9,49,0,8,5,11,7,1,2,1,20,36,7,3,2,12,3,13,40,5,37,4,1,34,7,1,12,0,1,0,9,27,1,15,9,0
Gene34,54,4,27,28,13,3,14,0,4,0,2,88,1,23,3,3,16,0,1,7,2,13,13,11,12,6,15,7,7,9,5,8,6,3,19,4,71,33,5,0,1,5,0,24,30,48,40,3,15,17,2,30,36,8,25,1,15,2,7,0,6,30,0,10,3,33,17,11,59,6,8,2,16,14,3,6,4,12,9,4,4,3,16,27,47,0,5,11,15,1,5,0,0,2,4,2,2,1,8,2
Gene35,17,8,32,0,0,76,5,4,27,11,0,22,12,15,1,118,7,16,3,67,3,3,11,4,1,46,1,32,9,55,2,38,9,0,9,41,59,25,3,7,2,0,3,1,8,61,4,37,5,6,12,6,27,3,7,16,22,9,18,38,20,107,0,9,5,286,18,50,6,40,33,2,0,1,17,40,11,8,10,118,5,2,30,11,18,6,16,36,57,6,19,7,25,3,1,41,0,31,21,18
Gene36,0,1,0,8,0,0,2,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4,0,0,0,3,1,0,4,0,0,3,9,0,0,4,1,1,1,0,0,9,0,0,2,0,0,0,0,11,0,3,7,0,0,0,0,0,7,3,2,3,1,0,0
Gene37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gene38,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,3,0,1,0,10,0,1,0,0,0,1,4,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Gene39,59,4,6,1,15,10,5,0,11,0,0,5,5,5,14,1,0,13,4,3,0,1,13,4,30,1,11,1,15,0,18,15,3,4,13,1,8,3,13,0,1,1,0,2,0,10,6,8,4,1,7,1,33,1,25,1,8,1,2,0,20,1,0,7,8,7,10,8,11,1,7,0,5,0,16,7,6,0,5,16,0,0,18,6,44,0,1,2,6,2,23,6,0,3,11,9,1,2,27,1
Gene40,1,0,1,0,0,0,0,2,1,0,0,0,1,1,0,2,2,0,0,0,0,0,4,1,0,0,3,2,0,0,2,0,0,0,0,2,0,7,0,0,0,0,0,0,0,1,0,34,0,0,0,0,0,0,1,0,1,1,0,0,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,8,1,1,11,3,0,0,0,0,0,2,0,2,3,0,0
Gene41,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene42,0,0,9,1,0,1,0,0,0,1,0,3,1,0,2,4,0,0,0,0,0,1,1,4,1,0,2,0,2,0,1,5,1,0,9,0,0,3,0,0,0,0,0,0,5,0,1,13,0,0,0,1,11,2,2,4,0,4,4,0,0,5,2,5,0,3,0,5,0,0,0,1,2,0,16,0,0,1,5,0,1,3,7,0,10,0,1,2,1,0,2,3,0,1,7,3,0,0,0,0
Gene43,0,59,5,6,12,1,6,2,1,2,0,71,0,17,0,8,0,12,5,14,2,0,6,3,11,1,9,6,8,4,1,8,0,1,26,0,2,14,4,1,0,25,3,0,8,1,2,14,4,2,2,4,0,2,11,0,0,15,32,9,3,33,0,36,2,2,3,61,7,0,0,9,5,10,9,3,10,4,9,2,0,15,5,7,7,5,0,9,16,4,5,8,0,3,5,0,1,4,33,2
Gene44,1,1,3,3,0,0,1,0,0,0,0,6,0,4,0,4,0,0,0,0,0,0,0,0,5,6,0,1,4,0,0,0,1,0,1,0,0,2,0,0,1,11,2,1,0,0,0,4,1,0,0,4,4,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,11,0,0,0,0,0,1,1,0,0,3,3,0,0,7,0,4,0,0,3,1,0,2,4,0,1,2,1,0,0,12,0
Gene45,0,0,1,8,0,6,6,5,0,0,1,4,0,22,1,0,1,1,2,0,0,0,3,3,2,0,7,3,0,0,0,7,0,0,2,0,2,1,5,0,0,0,0,3,0,0,10,15,0,3,1,8,1,12,0,0,6,3,4,0,0,0,0,18,1,2,11,5,1,0,0,1,0,1,3,0,2,0,2,0,0,0,4,11,15,0,6,0,8,0,2,0,0,4,3,0,0,2,19,1
Gene46,4,6,4,0,23,8,2,3,23,0,1,17,0,0,14,32,4,9,8,3,1,10,8,7,20,11,0,24,8,0,4,13,0,0,11,5,8,14,4,0,2,3,0,0,4,23,4,65,13,3,0,3,2,7,32,13,2,2,30,2,4,12,3,2,23,35,1,24,9,5,1,0,1,0,8,9,2,12,10,7,0,2,6,9,21,1,1,47,35,1,4,3,0,7,23,38,2,5,38,0
Gene47,2,10,23,6,32,23,7,5,9,1,4,27,10,25,6,3,8,31,0,23,10,4,1,24,11,10,29,9,21,20,9,43,2,1,36,5,3,43,17,9,5,14,1,10,48,18,21,132,15,1,10,4,64,3,9,20,82,8,6,3,6,37,6,0,26,43,0,81,13,29,0,3,2,0,40,5,2,20,1,24,5,3,31,15,34,17,25,82,13,3,15,1,9,1,71,31,10,37,2,26
Gene48,13,0,0,6,1,0,0,0,0,0,3,14,0,19,0,1,0,0,0,0,0,0,0,4,11,3,1,0,3,4,0,6,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,1,0,0,0,0,0,2,7,0,7,0,2,0,0,2,13,1,0,0,0,0,0,0,0,0,2,0,3,2,1,3,0,0,19,0,0,7,4,0,1,1,5,0,0,2,1
Gene49,4,11,0,1,25,4,0,8,0,1,13,148,9,31,1,4,2,0,0,3,3,4,5,51,9,0,0,4,0,6,0,8,7,0,33,0,0,0,0,5,1,1,11,11,2,5,3,2,2,1,3,1,9,2,0,0,0,5,0,0,0,105,1,7,3,3,6,4,0,2,0,0,0,20,6,0,7,0,0,5,0,17,90,10,20,0,0,9,1,0,0,3,0,3,18,0,0,5,12,0
Gene50,26,15,24,20,7,35,13,1,7,1,2,16,0,32,1,0,0,21,5,10,19,6,4,0,2,12,22,65,2,3,51,39,20,1,1,1,9,52,2,0,1,4,0,1,9,2,28,139,4,0,2,15,7,7,7,6,29,5,21,16,52,39,1,12,0,9,7,65,2,41,7,0,0,0,0,12,5,25,8,8,9,1,10,7,29,0,0,22,4,10,8,5,0,0,1,1,0,36,25,0
Gene51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Gene52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Gene53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene54,0,0,0,0,0,0,1,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,2,0,1,1,0,0,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Gene55,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Gene56,0,14,0,1,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,2,0,0
Gene57,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0
Gene58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene60,4,1,46,7,0,13,3,0,5,8,0,2,4,0,0,5,0,4,1,26,4,0,41,4,1,4,10,46,4,11,0,12,11,0,0,1,14,15,1,0,8,0,16,3,4,15,8,73,0,11,5,5,86,0,8,1,3,9,2,1,6,12,18,1,2,25,7,50,9,3,1,0,14,0,1,3,10,0,9,22,1,0,56,2,17,2,6,73,7,0,8,0,0,1,8,6,4,10,7,3
Gene61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Gene62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Gene63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
