,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100
Gene11,0,0,0,0,0,0,0,4,0,5,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene12,0,0,1,0,17,0,0,0,0,21,0,0,0,0,9,1,0,0,0,5,0,0,0,0,23,1,0,0,1,0,0,1,0,1,2,0,0,0,0,15,1,1,0,0,1,0,0,0,7,4,0,0,0,1,17,0,0,2,10,0,0,2,0,1,7,0,1,1,1,0,4,0,0,1,1,0,0,0,1,0,1,0,1,0,3,1,0,4,0,0,1,0,0,6,10,0,0,0,0,0
Gene13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gene14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,3,0,0,0,5,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,6,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,2,0,5,4,0,1,1,0,1,0,0,0,0,1,8,0,0,5,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0
Gene17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene18,0,0,0,0,0,2,0,2,1,0,1,1,0,0,2,7,0,0,0,0,0,0,0,4,2,4,0,0,1,0,3,1,3,0,0,14,0,0,0,0,2,2,0,0,2,10,0,0,0,0,0,0,0,0,2,5,0,10,0,0,0,3,0,0,0,20,2,1,1,0,0,0,0,4,0,5,0,0,0,0,2,2,0,0,0,7,0,1,0,0,0,1,2,0,0,12,2,2,0,1
Gene19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene20,0,0,0,0,6,0,0,0,0,5,0,6,0,0,0,3,2,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,17,0,1,0,1,0,2,0,0,1,11,0,0,3,0,0,0,0,6,1,2,2,0,0,1,0,3,3,6,1,11,0,0,0,3,0,0,0,2,0,7,1,0,0,2,0,0,3,1,0,0,0,5,1,0,2,0,0,0,0,1
Gene21,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,2,0,2,1,7,0,0,0,0,1,2,0,0,0,4,0,0,0,2,1,0,2,1,7,5,0,0,0,0,0,0,18,0,0,7,0,0,9,0,0,0,2,1,5,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gene22,0,22,1,0,7,4,2,72,1,0,4,62,4,1,6,12,1,58,0,4,4,4,7,1,73,17,6,9,4,0,4,114,8,9,16,6,0,4,0,4,9,386,0,6,6,21,5,44,4,8,0,126,0,5,47,22,2,52,1,0,0,62,2,4,93,34,8,18,26,3,0,65,6,0,51,3,4,25,6,0,15,16,0,6,21,7,4,18,2,0,11,165,1,0,15,0,6,5,1,1
Gene23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
Gene24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gene26,1,0,0,0,0,0,1,0,0,8,0,1,2,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,4,6,0,0,0,4,5,1,0,0,4,1,2,0,2,1,3,0,0,0,0,1,0,1,5,0,0,0,0,0,4,1,2,3,0,9,0,0,0,0,1,0,0,2,2,0,0,1,0,0,3,0,3,0,0,1,0,1,1,0,0,1,0,3,1,0,0
Gene27,1,0,0,0,0,0,0,0,4,0,0,1,1,0,1,2,7,0,1,1,0,2,4,0,6,2,2,0,17,0,0,6,0,0,0,0,0,0,3,0,1,5,0,3,0,0,0,0,3,3,0,2,0,0,0,0,1,0,7,0,0,5,0,0,3,0,0,0,16,2,0,5,0,0,0,2,0,0,4,0,1,0,0,4,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0
Gene28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene29,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,2,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene30,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
Gene31,2,0,0,0,37,0,3,9,0,19,1,8,5,12,10,15,0,3,0,2,2,0,19,5,32,6,5,1,2,0,1,31,0,3,18,0,0,1,0,2,21,10,1,1,16,7,2,2,6,1,1,0,0,1,13,9,8,38,12,0,1,3,16,1,44,0,4,6,16,10,1,4,4,16,6,0,0,2,11,0,6,1,3,14,36,0,1,7,0,0,9,9,7,0,17,0,23,0,2,0
Gene32,4,7,0,3,6,6,1,1,0,9,13,3,6,0,1,34,0,4,0,16,102,0,10,0,11,5,0,0,0,0,21,49,0,4,2,13,0,0,4,3,170,8,0,3,1,18,3,0,2,8,6,11,7,0,3,6,0,4,4,0,0,8,0,11,2,4,8,4,10,0,12,7,5,4,4,7,3,15,0,0,69,0,0,0,4,8,7,1,19,1,7,4,6,2,4,15,7,0,0,0
Gene33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene34,1,0,3,0,64,15,2,1,2,31,7,4,10,6,26,63,7,15,0,6,0,2,15,3,90,59,10,0,5,0,5,21,2,6,40,12,2,0,0,35,9,19,1,22,30,191,0,3,13,17,6,0,8,5,26,89,1,22,5,3,4,20,6,1,66,87,31,13,44,10,2,6,10,21,21,81,2,2,5,1,16,1,3,30,42,15,16,0,11,0,24,23,6,0,60,32,23,6,0,1
Gene35,0,5,0,1,2,1,0,1,0,5,0,2,4,0,0,2,0,5,1,2,0,0,9,1,0,4,0,0,0,0,1,5,2,0,0,0,1,0,1,2,0,0,5,1,0,2,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,1,1,2,0,3,2,0,2,0,0,0,4,0,3,1,2,4,0,0,3,0,1,7,0,0,2,0,1,0,0,2,11,0,0,1,0,1,4,0
Gene36,2,3,0,0,10,35,16,8,0,7,0,0,0,0,0,59,3,6,1,1,14,3,5,10,8,38,34,3,8,0,12,21,1,20,11,16,12,0,1,3,2,1,0,1,5,100,5,1,11,5,0,4,1,3,6,15,7,3,5,0,1,8,3,0,8,42,16,4,59,16,0,7,1,0,0,26,16,2,4,5,0,0,0,9,1,11,19,0,6,0,1,4,4,2,13,14,158,4,8,4
Gene37,0,0,2,0,6,0,0,0,0,0,0,0,5,1,0,0,0,0,0,2,6,0,3,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14,5,0,0,0,1,0,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Gene38,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0
Gene39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Gene41,0,16,0,0,5,0,3,1,3,14,0,18,2,7,0,2,0,0,0,15,10,9,7,3,2,0,0,4,2,1,2,8,0,2,2,0,0,0,0,1,9,72,1,0,0,3,0,1,5,13,0,8,0,3,5,1,3,16,9,0,3,9,2,2,0,0,5,4,2,1,1,3,3,0,4,6,5,1,4,4,3,3,0,6,3,1,0,0,2,0,8,10,2,0,0,3,0,0,0,1
Gene42,0,2,0,3,0,0,8,6,0,3,0,8,0,7,11,1,1,2,0,0,0,0,0,3,9,0,6,0,1,0,6,4,0,2,2,0,0,0,0,0,6,1,0,0,1,8,0,4,7,2,0,0,0,4,4,15,0,18,1,0,0,0,0,1,0,7,5,0,2,1,0,1,1,17,0,0,1,0,6,1,2,0,0,8,0,5,0,1,1,0,0,2,0,0,2,0,3,2,1,0
Gene43,0,4,16,3,23,1,10,3,10,40,22,10,58,39,15,18,27,10,0,2,12,0,72,8,16,18,28,0,12,0,62,3,16,8,21,6,1,1,11,1,76,3,3,7,2,11,15,2,17,12,1,4,1,2,11,25,5,23,40,0,19,9,23,4,0,31,26,7,41,29,3,9,7,7,5,8,2,1,0,7,17,0,12,37,13,0,13,4,15,1,5,4,59,6,1,5,1,5,8,6
Gene44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Gene45,0,3,1,0,0,4,0,0,0,18,0,1,0,0,2,10,0,1,0,2,0,0,1,0,0,3,4,0,1,0,1,5,3,0,0,11,4,1,1,0,12,0,0,1,0,4,5,0,1,40,0,0,0,1,0,31,1,0,13,0,1,0,2,0,0,38,14,0,14,14,1,0,1,0,0,3,3,0,2,1,1,0,0,6,0,11,9,1,3,0,0,1,12,0,1,6,16,0,0,0
Gene46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene47,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene49,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0
Gene50,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,7,0,0,0,0,0,2,2,0,3,5,0,0,0,0,1,0,13,1,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
Gene51,2,5,3,0,1,10,28,9,0,9,0,5,0,0,3,8,10,1,0,2,49,1,0,3,0,0,6,0,2,0,2,0,0,0,0,0,0,0,0,1,27,6,0,1,0,0,0,0,3,0,1,0,0,0,3,0,4,1,0,2,9,0,0,1,0,10,21,0,13,4,10,0,0,4,1,0,25,3,5,0,40,0,1,8,9,1,3,1,0,0,34,0,0,1,4,1,11,1,0,2
Gene52,0,6,13,3,7,0,13,5,4,26,1,38,5,13,12,35,11,25,0,9,20,1,15,14,9,2,30,0,14,5,3,66,0,8,1,15,1,0,10,27,34,30,0,16,7,10,3,2,38,14,0,0,4,8,19,13,6,50,6,3,8,4,22,5,26,53,70,9,68,2,12,18,16,16,3,14,13,3,38,15,38,3,8,27,2,3,7,13,15,3,23,10,18,11,6,7,19,7,10,2
Gene53,0,1,1,1,12,1,0,1,0,20,2,4,5,11,0,2,3,3,5,5,7,0,5,18,4,5,3,1,8,0,0,2,3,6,1,0,1,0,0,0,9,15,6,18,0,1,1,0,9,3,0,0,2,3,15,3,1,2,16,0,5,5,5,26,2,9,1,3,21,3,0,0,2,4,0,1,3,0,9,1,5,0,4,53,0,0,0,2,2,1,1,8,5,4,14,5,6,1,3,2
Gene54,0,0,2,0,8,0,6,0,1,0,0,0,1,2,6,0,6,2,2,1,4,0,3,0,0,0,9,1,0,0,0,2,3,8,0,0,1,1,1,2,1,0,2,5,1,0,16,0,3,1,2,0,2,0,1,0,2,0,7,0,0,2,19,1,2,1,5,1,18,1,0,1,6,0,3,0,5,0,0,0,2,1,5,5,5,0,2,0,2,0,0,0,2,0,3,0,10,0,0,0
Gene55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene56,0,0,0,0,4,1,13,1,3,2,0,0,1,4,0,0,10,0,1,3,1,0,1,0,1,1,12,0,6,0,0,1,0,2,1,0,0,0,5,1,0,6,0,0,0,0,6,0,3,1,0,0,0,1,0,1,3,1,8,0,0,0,0,1,8,1,32,0,4,0,0,0,0,0,0,0,14,0,1,0,1,0,3,2,1,0,28,0,1,0,0,2,1,0,0,0,17,0,3,0
Gene57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene58,0,8,0,6,57,0,16,2,0,22,4,25,7,38,8,0,0,8,0,5,23,0,25,27,26,3,10,0,4,0,16,19,2,55,11,4,3,2,1,2,12,6,0,18,17,11,8,0,12,6,0,6,1,58,53,13,7,2,19,1,4,22,4,17,6,10,10,5,8,10,1,1,1,37,17,2,13,19,10,0,14,10,6,21,20,3,23,4,7,0,4,3,4,3,13,1,4,3,0,1
Gene59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Gene60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0
Gene61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene62,0,0,0,0,0,0,0,3,0,12,3,0,0,0,0,0,1,2,0,4,29,0,0,1,3,0,0,0,1,8,0,0,0,1,0,0,0,0,0,4,26,0,0,1,0,0,0,0,0,4,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,2,7,0,0,0,0,0,0,0,0,3,17,0,1,0,0,0,0,0,6,1,6,1,0,0,0,0,0,0,0,0
Gene63,0,0,0,0,1,0,18,4,5,19,1,1,3,0,5,3,1,4,0,18,0,0,0,5,2,6,6,0,2,0,1,4,0,2,0,0,8,0,0,6,5,1,0,0,0,2,4,0,2,18,0,0,0,0,2,5,7,6,3,2,1,1,3,3,0,1,24,1,8,7,1,0,2,1,0,0,3,8,2,2,1,0,1,9,2,1,11,0,4,1,0,2,0,0,1,7,17,0,2,6
