,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100
Gene27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Gene28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene30,2,1,0,0,12,22,0,1,42,4,0,0,1,1,9,5,6,12,3,2,0,0,0,0,17,0,0,16,1,0,3,0,1,2,5,0,0,0,7,1,6,1,4,1,1,0,2,0,2,0,9,0,1,0,102,10,0,0,3,4,0,0,1,0,6,2,0,1,2,1,1,0,0,0,49,1,4,0,28,0,0,0,0,2,43,1,0,0,4,1,0,1,1,0,6,0,0,3,17,0
Gene31,0,5,0,0,0,184,0,0,31,12,1,5,0,1,0,16,17,1,25,0,0,0,0,0,3,9,0,0,5,0,3,0,0,12,3,33,0,1,10,2,0,0,5,5,4,14,1,0,1,13,1,0,0,0,2,19,4,0,22,5,0,0,2,4,0,13,0,10,5,4,7,0,0,0,0,6,11,1,5,9,0,0,0,2,0,4,2,1,22,4,0,0,1,6,0,4,0,4,15,4
Gene32,22,0,0,3,2,10,1,60,2,37,34,30,2,0,8,0,11,152,1,29,3,5,0,0,6,0,13,105,0,3,43,0,0,3,3,28,5,57,0,33,7,11,2,0,2,6,14,20,0,21,12,4,0,1,3,6,7,6,8,58,1,4,1,0,4,25,6,84,2,2,15,5,0,0,24,4,66,37,3,11,3,2,0,2,8,1,5,52,0,10,1,4,6,1,0,1,5,25,13,9
Gene33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene35,2,0,0,0,0,11,3,1,16,1,3,2,0,0,0,0,6,1,9,0,0,1,0,0,1,0,1,0,1,0,2,1,0,3,0,1,2,0,10,10,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4,1,8,0,4,16,1,0,0,4,0,2,6,2,2,0,0,1,0,0,0,0,7,0,2,0,0,7,0,9,1,1,1,0,9,0,0,5,2,3,0,1,1,0,13,10
Gene36,7,2,6,1,0,165,0,32,7,46,2,7,6,0,1,14,3,477,11,0,0,0,1,5,0,16,6,74,7,5,4,2,1,8,6,63,0,289,2,14,0,15,31,1,0,1,0,43,1,7,2,1,1,2,16,54,9,11,4,120,0,1,7,0,0,60,1,158,3,36,9,20,27,4,4,21,0,81,7,9,7,0,3,27,17,60,1,58,1,13,1,4,17,1,5,8,0,51,4,31
Gene37,2,0,0,0,0,1,0,0,0,0,12,2,1,0,0,1,0,2,0,0,1,0,2,3,0,0,0,0,4,0,1,1,0,0,0,4,2,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,4,0,0,0,1,0,0,0,1,0,0,9,0,0,0,1,1,0,0,0,0,1,3,0
Gene38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene39,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,1,0,0,1,0,0,32,1,5,0,0,0,7,0,0,15,0,0,0,0,0,0,4,0,0,1,0,2,9,0,0,0,20,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,11,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
Gene40,5,0,0,0,0,64,0,8,43,8,5,3,0,0,0,1,6,3,2,0,1,0,0,0,0,4,0,0,1,0,7,0,0,2,9,52,0,0,34,3,0,0,1,0,0,2,1,3,3,3,2,0,0,0,7,10,4,0,3,12,2,0,1,0,0,4,0,1,4,0,6,0,1,0,2,4,1,1,9,0,1,0,1,3,3,1,2,4,12,1,0,3,5,0,4,3,0,1,26,6
Gene41,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Gene42,0,0,0,0,0,0,0,0,6,1,5,5,1,0,0,0,0,1,0,0,1,0,0,0,0,2,9,0,10,0,1,0,0,0,0,3,0,0,1,5,0,0,66,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4,0,1,6,5,0,0,0,0,0,4,0,0,0,0,17,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0
Gene43,0,0,2,0,0,2,0,0,0,3,3,1,0,0,1,1,3,0,0,6,1,0,0,0,0,1,8,0,0,0,1,0,1,1,2,2,1,0,3,2,1,0,29,0,0,0,0,0,0,1,2,1,2,2,0,0,2,0,1,0,0,0,0,2,1,1,1,0,0,0,1,0,4,0,0,0,10,0,2,2,0,1,0,0,0,0,1,0,3,0,0,1,3,0,0,0,0,0,0,4
Gene44,6,0,0,0,0,2,0,0,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,1,2,0,0,0,0,0,7,0,2,2,0,1,0,0,0,0,1,0,0,1,2,1,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,0,0,2
Gene45,12,1,0,0,0,2,1,0,1,2,4,3,1,0,2,5,36,13,7,10,11,0,4,0,2,2,77,16,3,0,23,0,3,23,0,8,28,11,10,0,0,0,7,0,2,3,19,0,3,3,5,0,1,0,1,7,48,13,8,0,2,0,3,0,0,0,8,3,6,5,2,6,0,0,4,1,534,0,14,0,0,0,1,0,1,1,30,2,20,0,1,1,0,1,0,0,31,1,21,10
Gene46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene47,0,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,3,2,3,0,0,0,0,0,1,1,1,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,16,2,2,0,0,0,1,0,0,0,0,2,0,4,0,0,1,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0
Gene48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene49,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,4,5,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,3,1,0,2,1,0,0,0,0,0,0,0,0,5,3,0,0
Gene50,0,0,0,0,0,0,0,2,0,1,0,0,6,0,0,0,7,1,0,0,0,0,0,0,0,0,1,2,7,0,0,0,0,18,0,0,0,0,0,0,0,0,4,1,9,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,2,3,1,0,0,0,0,15,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,2,1,0,0,1,5,0
Gene51,4,6,0,0,0,25,8,5,11,138,8,9,8,1,14,12,219,24,3,21,0,0,0,2,4,0,215,11,5,30,7,6,1,80,0,2,66,63,0,36,4,4,69,2,0,0,12,4,0,53,3,5,6,0,3,6,224,1,2,241,0,4,5,21,0,1,35,6,0,84,3,7,1,1,13,0,203,1,5,100,3,0,0,45,5,1,30,4,1,59,1,12,1,8,5,4,80,2,6,85
Gene52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0
Gene54,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene57,2,4,0,0,1,13,1,0,7,0,3,0,4,1,2,2,14,2,0,0,0,0,0,0,8,13,8,3,0,0,1,0,0,1,1,13,2,0,2,0,0,0,1,0,3,1,5,0,0,0,0,0,0,0,5,5,5,0,0,5,0,0,0,1,0,10,0,0,0,2,0,0,2,0,9,0,9,0,0,1,0,0,0,0,0,2,0,0,11,0,0,0,0,0,6,0,2,0,2,0
Gene58,8,2,0,0,0,36,0,3,2,2,5,1,0,0,9,6,0,1,1,0,5,1,0,0,0,7,4,2,0,0,0,0,0,0,0,37,2,0,0,0,0,2,1,0,0,0,0,0,0,2,4,1,0,0,0,16,0,0,1,1,14,1,1,2,0,12,1,0,0,2,1,13,0,0,1,1,0,1,0,0,0,9,0,0,2,7,4,4,0,0,0,0,0,1,0,2,0,0,0,2
Gene59,0,0,0,0,0,2,0,1,0,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,1,1,0,2,3,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,2,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gene60,0,0,1,0,0,5,0,0,1,0,0,0,0,3,0,0,5,1,0,0,0,0,1,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,5,0,0,2,0,0,0,0,0,3,0,0,0,0,3,2,0,2,0,6,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Gene61,1,0,1,0,2,8,6,10,4,10,17,2,4,7,10,3,4,6,0,3,0,0,0,1,12,0,3,5,0,0,15,0,1,11,11,13,7,9,3,2,0,0,26,1,8,0,14,0,1,4,2,0,1,0,24,3,5,0,2,3,1,0,11,8,1,7,0,7,1,4,9,1,13,0,14,0,7,3,3,0,4,0,1,8,25,1,6,4,7,0,1,0,9,8,3,2,9,0,1,7
Gene62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene63,11,0,0,0,0,29,0,2,6,0,2,2,1,9,9,1,16,1,2,0,0,0,0,4,2,33,5,8,1,0,34,0,0,13,11,19,0,8,0,3,3,0,19,0,0,2,1,11,0,0,8,0,2,0,0,2,8,0,14,0,1,0,3,2,1,10,0,0,0,0,1,0,0,0,2,3,0,4,4,0,0,0,0,1,14,5,1,6,2,0,0,0,8,1,3,5,8,1,2,0
