ROW_ID,ROW_VERSION,objectId,submitterId,repo_name,submitter,is_latest,dataset,celltype,metric,metric_value
16203,52,9704414,3390926,ictdtest,ICTD,TRUE,AB,regulatory.T.cells,pearson,0.837
16204,52,9704413,3395690,test,Cancer_Decon,TRUE,AB,regulatory.T.cells,pearson,0.837
16205,52,9704411,3396685,fine_final.a,DA_505,TRUE,AB,regulatory.T.cells,pearson,0.922
16206,52,9704409,3392762,izi_fine,IZI,TRUE,AB,regulatory.T.cells,pearson,0.607
16207,52,9704399,3396736,dc_validation_fine2,Aginome-XMU,TRUE,AB,regulatory.T.cells,pearson,0.908
16208,52,9704397,3391057,main_fine,LeiliLab,TRUE,AB,regulatory.T.cells,pearson,0.539
16209,52,9704396,3391057,fine_coarse_k,LeiliLab,FALSE,AB,regulatory.T.cells,pearson,0.201
16210,52,9704393,3391553,second_final_fine,mitten_TDC19,TRUE,AB,regulatory.T.cells,pearson,0.945
16211,52,9704387,3390893,my-model,D3Team,TRUE,AB,regulatory.T.cells,pearson,0.923
16212,52,9704379,3392907,fine,Rubbernecks,TRUE,AB,regulatory.T.cells,pearson,0.806
16213,52,9704375,3392907,fine,Rubbernecks,FALSE,AB,regulatory.T.cells,pearson,0.31
16214,52,9704367,3390884,finalfine,Aboensis IV,FALSE,AB,regulatory.T.cells,pearson,0.867
16215,52,9704324,2224148,finalminor,Patrick,TRUE,AB,regulatory.T.cells,pearson,0.741
16216,52,9704317,3392762,izi_fine,IZI,FALSE,AB,regulatory.T.cells,pearson,0.596
16217,52,9704311,3397741,bescape,Tonys Boys,TRUE,AB,regulatory.T.cells,pearson,0.224
16218,52,9704279,3390912,rmlfine,Biogem,FALSE,AB,regulatory.T.cells,pearson,0.178
16219,52,9704261,3396736,dc_validation_fine1,Aginome-XMU,FALSE,AB,regulatory.T.cells,pearson,0.908
16220,52,9704132,3394057,my-model2,Northwestern Polytechnical University,TRUE,AB,regulatory.T.cells,pearson,-0.174
16221,52,9703919,3390893,my-model,D3Team,FALSE,AB,regulatory.T.cells,pearson,0.92
16222,52,9703887,3396685,fine_final.b,DA_505,FALSE,AB,regulatory.T.cells,pearson,0.941
16223,52,9703859,3392392,celest,CCB,TRUE,AB,regulatory.T.cells,pearson,0.944
16224,52,9703858,3392392,celest,CCB,FALSE,AB,regulatory.T.cells,pearson,0.945
16225,52,9703778,3391553,final_fine,mitten_TDC19,FALSE,AB,regulatory.T.cells,pearson,0.945
16226,52,9702969,3394515,model18,REGGEN_LAB,TRUE,AB,regulatory.T.cells,pearson,0.687
16227,52,9702466,3360851,baseline_method1,andrewelamb,TRUE,AB,regulatory.T.cells,pearson,0.32
16228,52,9702464,3360851,baseline_method5,andrewelamb,FALSE,AB,regulatory.T.cells,pearson,
16229,52,9702462,3360851,baseline_method4,andrewelamb,FALSE,AB,regulatory.T.cells,pearson,0.922
16230,52,9702459,3360851,baseline_method3,andrewelamb,FALSE,AB,regulatory.T.cells,pearson,0.824
16231,52,9702456,3360851,baseline_method6,andrewelamb,FALSE,AB,regulatory.T.cells,pearson,
16232,52,9702453,3360851,baseline_method2,andrewelamb,FALSE,AB,regulatory.T.cells,pearson,
16233,52,9704616,3390912,rlmfine_cb,Biogem,TRUE,AF,naive.CD8.T.cells,pearson,0.887
16234,52,9704577,3390884,final_sc2_s2,Aboensis IV,TRUE,AF,naive.CD8.T.cells,pearson,0.909
16235,52,9704482,3390912,rlmfine_cb,Biogem,FALSE,AF,naive.CD8.T.cells,pearson,0.908
16236,52,9704414,3390926,ictdtest,ICTD,TRUE,AF,naive.CD8.T.cells,pearson,0.453
16237,52,9704413,3395690,test,Cancer_Decon,TRUE,AF,naive.CD8.T.cells,pearson,0.453
16238,52,9704411,3396685,fine_final.a,DA_505,TRUE,AF,naive.CD8.T.cells,pearson,0.938
16239,52,9704409,3392762,izi_fine,IZI,TRUE,AF,naive.CD8.T.cells,pearson,0.683
16240,52,9704399,3396736,dc_validation_fine2,Aginome-XMU,TRUE,AF,naive.CD8.T.cells,pearson,0.88
16241,52,9704397,3391057,main_fine,LeiliLab,TRUE,AF,naive.CD8.T.cells,pearson,0.329
16242,52,9704396,3391057,fine_coarse_k,LeiliLab,FALSE,AF,naive.CD8.T.cells,pearson,0.36
16243,52,9704393,3391553,second_final_fine,mitten_TDC19,TRUE,AF,naive.CD8.T.cells,pearson,0.887
16244,52,9704387,3390893,my-model,D3Team,TRUE,AF,naive.CD8.T.cells,pearson,0.838
16245,52,9704379,3392907,fine,Rubbernecks,TRUE,AF,naive.CD8.T.cells,pearson,0.708
16246,52,9704375,3392907,fine,Rubbernecks,FALSE,AF,naive.CD8.T.cells,pearson,0.024
16247,52,9704367,3390884,finalfine,Aboensis IV,FALSE,AF,naive.CD8.T.cells,pearson,0.904
16248,52,9704324,2224148,finalminor,Patrick,TRUE,AF,naive.CD8.T.cells,pearson,0.753
16249,52,9704317,3392762,izi_fine,IZI,FALSE,AF,naive.CD8.T.cells,pearson,0.707
16250,52,9704311,3397741,bescape,Tonys Boys,TRUE,AF,naive.CD8.T.cells,pearson,0.182
16251,52,9704279,3390912,rmlfine,Biogem,FALSE,AF,naive.CD8.T.cells,pearson,0.655
16252,52,9704261,3396736,dc_validation_fine1,Aginome-XMU,FALSE,AF,naive.CD8.T.cells,pearson,0.857
16253,52,9704132,3394057,my-model2,Northwestern Polytechnical University,TRUE,AF,naive.CD8.T.cells,pearson,0.593
16254,52,9703919,3390893,my-model,D3Team,FALSE,AF,naive.CD8.T.cells,pearson,0.838
16255,52,9703887,3396685,fine_final.b,DA_505,FALSE,AF,naive.CD8.T.cells,pearson,0.857
16256,52,9703859,3392392,celest,CCB,TRUE,AF,naive.CD8.T.cells,pearson,0.312
16257,52,9703858,3392392,celest,CCB,FALSE,AF,naive.CD8.T.cells,pearson,0.194
16258,52,9703778,3391553,final_fine,mitten_TDC19,FALSE,AF,naive.CD8.T.cells,pearson,0.887
16259,52,9702969,3394515,model18,REGGEN_LAB,TRUE,AF,naive.CD8.T.cells,pearson,0.522
16260,52,9702466,3360851,baseline_method1,andrewelamb,TRUE,AF,naive.CD8.T.cells,pearson,
16261,52,9702464,3360851,baseline_method5,andrewelamb,FALSE,AF,naive.CD8.T.cells,pearson,
16262,52,9702462,3360851,baseline_method4,andrewelamb,FALSE,AF,naive.CD8.T.cells,pearson,0.252
16263,52,9702459,3360851,baseline_method3,andrewelamb,FALSE,AF,naive.CD8.T.cells,pearson,
16264,52,9702456,3360851,baseline_method6,andrewelamb,FALSE,AF,naive.CD8.T.cells,pearson,
16265,52,9702453,3360851,baseline_method2,andrewelamb,FALSE,AF,naive.CD8.T.cells,pearson,
16266,52,9704616,3390912,rlmfine_cb,Biogem,TRUE,DS1,memory.CD4.T.cells,pearson,0.284
16267,52,9704577,3390884,final_sc2_s2,Aboensis IV,TRUE,DS1,memory.CD4.T.cells,pearson,-0.203
16268,52,9704482,3390912,rlmfine_cb,Biogem,FALSE,DS1,memory.CD4.T.cells,pearson,0.177
16269,52,9704414,3390926,ictdtest,ICTD,TRUE,DS1,memory.CD4.T.cells,pearson,0.085
16270,52,9704413,3395690,test,Cancer_Decon,TRUE,DS1,memory.CD4.T.cells,pearson,0.085
16271,52,9704411,3396685,fine_final.a,DA_505,TRUE,DS1,memory.CD4.T.cells,pearson,0.556
16272,52,9704409,3392762,izi_fine,IZI,TRUE,DS1,memory.CD4.T.cells,pearson,0.369
16273,52,9704399,3396736,dc_validation_fine2,Aginome-XMU,TRUE,DS1,memory.CD4.T.cells,pearson,0.312
16274,52,9704397,3391057,main_fine,LeiliLab,TRUE,DS1,memory.CD4.T.cells,pearson,0
16275,52,9704396,3391057,fine_coarse_k,LeiliLab,FALSE,DS1,memory.CD4.T.cells,pearson,0.04
16276,52,9704393,3391553,second_final_fine,mitten_TDC19,TRUE,DS1,memory.CD4.T.cells,pearson,0.082
16277,52,9704387,3390893,my-model,D3Team,TRUE,DS1,memory.CD4.T.cells,pearson,-0.272
16278,52,9704379,3392907,fine,Rubbernecks,TRUE,DS1,memory.CD4.T.cells,pearson,0.005
16279,52,9704375,3392907,fine,Rubbernecks,FALSE,DS1,memory.CD4.T.cells,pearson,0.065
16280,52,9704367,3390884,finalfine,Aboensis IV,FALSE,DS1,memory.CD4.T.cells,pearson,-0.203
16281,52,9704324,2224148,finalminor,Patrick,TRUE,DS1,memory.CD4.T.cells,pearson,0.17
16282,52,9704317,3392762,izi_fine,IZI,FALSE,DS1,memory.CD4.T.cells,pearson,0.34
16283,52,9704311,3397741,bescape,Tonys Boys,TRUE,DS1,memory.CD4.T.cells,pearson,0.186
16284,52,9704279,3390912,rmlfine,Biogem,FALSE,DS1,memory.CD4.T.cells,pearson,0.244
16285,52,9704261,3396736,dc_validation_fine1,Aginome-XMU,FALSE,DS1,memory.CD4.T.cells,pearson,0.312
16286,52,9704132,3394057,my-model2,Northwestern Polytechnical University,TRUE,DS1,memory.CD4.T.cells,pearson,-0.182
16287,52,9703919,3390893,my-model,D3Team,FALSE,DS1,memory.CD4.T.cells,pearson,-0.271
16288,52,9703887,3396685,fine_final.b,DA_505,FALSE,DS1,memory.CD4.T.cells,pearson,0.526
16289,52,9703859,3392392,celest,CCB,TRUE,DS1,memory.CD4.T.cells,pearson,0.168
16290,52,9703858,3392392,celest,CCB,FALSE,DS1,memory.CD4.T.cells,pearson,0.537
16291,52,9703778,3391553,final_fine,mitten_TDC19,FALSE,DS1,memory.CD4.T.cells,pearson,0.077
16292,52,9702969,3394515,model18,REGGEN_LAB,TRUE,DS1,memory.CD4.T.cells,pearson,0.373
16293,52,9702466,3360851,baseline_method1,andrewelamb,TRUE,DS1,memory.CD4.T.cells,pearson,0.571
16294,52,9702464,3360851,baseline_method5,andrewelamb,FALSE,DS1,memory.CD4.T.cells,pearson,
16295,52,9702462,3360851,baseline_method4,andrewelamb,FALSE,DS1,memory.CD4.T.cells,pearson,0.198
16296,52,9702459,3360851,baseline_method3,andrewelamb,FALSE,DS1,memory.CD4.T.cells,pearson,
16297,52,9702456,3360851,baseline_method6,andrewelamb,FALSE,DS1,memory.CD4.T.cells,pearson,
16298,52,9702453,3360851,baseline_method2,andrewelamb,FALSE,DS1,memory.CD4.T.cells,pearson,
16299,52,9704616,3390912,rlmfine_cb,Biogem,TRUE,DS4,NK.cells,spearman,0.827
16300,52,9704577,3390884,final_sc2_s2,Aboensis IV,TRUE,DS4,NK.cells,spearman,0.581
16301,52,9704482,3390912,rlmfine_cb,Biogem,FALSE,DS4,NK.cells,spearman,0.847
16302,52,9704414,3390926,ictdtest,ICTD,TRUE,DS4,NK.cells,spearman,0.738
16303,52,9704413,3395690,test,Cancer_Decon,TRUE,DS4,NK.cells,spearman,0.738
16304,52,9704411,3396685,fine_final.a,DA_505,TRUE,DS4,NK.cells,spearman,0.831
16305,52,9704409,3392762,izi_fine,IZI,TRUE,DS4,NK.cells,spearman,0.866
16306,52,9704399,3396736,dc_validation_fine2,Aginome-XMU,TRUE,DS4,NK.cells,spearman,0.913
16307,52,9704397,3391057,main_fine,LeiliLab,TRUE,DS4,NK.cells,spearman,0.417
16308,52,9704396,3391057,fine_coarse_k,LeiliLab,FALSE,DS4,NK.cells,spearman,0.383
16309,52,9704393,3391553,second_final_fine,mitten_TDC19,TRUE,DS4,NK.cells,spearman,0.827
16310,52,9704387,3390893,my-model,D3Team,TRUE,DS4,NK.cells,spearman,0.816
16311,52,9704379,3392907,fine,Rubbernecks,TRUE,DS4,NK.cells,spearman,0.889
16312,52,9704375,3392907,fine,Rubbernecks,FALSE,DS4,NK.cells,spearman,0.424
16313,52,9704367,3390884,finalfine,Aboensis IV,FALSE,DS4,NK.cells,spearman,0.595
16314,52,9704324,2224148,finalminor,Patrick,TRUE,DS4,NK.cells,spearman,0.889
16315,52,9704317,3392762,izi_fine,IZI,FALSE,DS4,NK.cells,spearman,0.965
16316,52,9704311,3397741,bescape,Tonys Boys,TRUE,DS4,NK.cells,spearman,0.874
16317,52,9704279,3390912,rmlfine,Biogem,FALSE,DS4,NK.cells,spearman,0.779
16318,52,9704261,3396736,dc_validation_fine1,Aginome-XMU,FALSE,DS4,NK.cells,spearman,0.913
16319,52,9704132,3394057,my-model2,Northwestern Polytechnical University,TRUE,DS4,NK.cells,spearman,0.208
16320,52,9703919,3390893,my-model,D3Team,FALSE,DS4,NK.cells,spearman,0.82
16321,52,9703887,3396685,fine_final.b,DA_505,FALSE,DS4,NK.cells,spearman,0.905
16322,52,9703859,3392392,celest,CCB,TRUE,DS4,NK.cells,spearman,0.74
16323,52,9703858,3392392,celest,CCB,FALSE,DS4,NK.cells,spearman,0.74
16324,52,9703778,3391553,final_fine,mitten_TDC19,FALSE,DS4,NK.cells,spearman,0.827
16325,52,9702969,3394515,model18,REGGEN_LAB,TRUE,DS4,NK.cells,spearman,0.843
16326,52,9702466,3360851,baseline_method1,andrewelamb,TRUE,DS4,NK.cells,spearman,0.913
16327,52,9702464,3360851,baseline_method5,andrewelamb,FALSE,DS4,NK.cells,spearman,0.796
16328,52,9702462,3360851,baseline_method4,andrewelamb,FALSE,DS4,NK.cells,spearman,0.823
16329,52,9702459,3360851,baseline_method3,andrewelamb,FALSE,DS4,NK.cells,spearman,0.816
16330,52,9702456,3360851,baseline_method6,andrewelamb,FALSE,DS4,NK.cells,spearman,
16331,52,9702453,3360851,baseline_method2,andrewelamb,FALSE,DS4,NK.cells,spearman,0.87
16332,52,9704616,3390912,rlmfine_cb,Biogem,TRUE,DS3,naive.B.cells,pearson,0.99
16333,52,9704577,3390884,final_sc2_s2,Aboensis IV,TRUE,DS3,naive.B.cells,pearson,0.972
16334,52,9704482,3390912,rlmfine_cb,Biogem,FALSE,DS3,naive.B.cells,pearson,0.971
16335,52,9704414,3390926,ictdtest,ICTD,TRUE,DS3,naive.B.cells,pearson,0.937
16336,52,9704413,3395690,test,Cancer_Decon,TRUE,DS3,naive.B.cells,pearson,0.937
16337,52,9704411,3396685,fine_final.a,DA_505,TRUE,DS3,naive.B.cells,pearson,0.845
16338,52,9704409,3392762,izi_fine,IZI,TRUE,DS3,naive.B.cells,pearson,0.96
16339,52,9704399,3396736,dc_validation_fine2,Aginome-XMU,TRUE,DS3,naive.B.cells,pearson,0.988
16340,52,9704397,3391057,main_fine,LeiliLab,TRUE,DS3,naive.B.cells,pearson,0
16341,52,9704396,3391057,fine_coarse_k,LeiliLab,FALSE,DS3,naive.B.cells,pearson,0
16342,52,9704393,3391553,second_final_fine,mitten_TDC19,TRUE,DS3,naive.B.cells,pearson,0.965
16343,52,9704387,3390893,my-model,D3Team,TRUE,DS3,naive.B.cells,pearson,0.98
16344,52,9704379,3392907,fine,Rubbernecks,TRUE,DS3,naive.B.cells,pearson,-0.116
16345,52,9704375,3392907,fine,Rubbernecks,FALSE,DS3,naive.B.cells,pearson,-0.169
16346,52,9704367,3390884,finalfine,Aboensis IV,FALSE,DS3,naive.B.cells,pearson,0.971
16347,52,9704324,2224148,finalminor,Patrick,TRUE,DS3,naive.B.cells,pearson,0.685
16348,52,9704317,3392762,izi_fine,IZI,FALSE,DS3,naive.B.cells,pearson,0.931
16349,52,9704311,3397741,bescape,Tonys Boys,TRUE,DS3,naive.B.cells,pearson,-0.299
16350,52,9704279,3390912,rmlfine,Biogem,FALSE,DS3,naive.B.cells,pearson,0.984
16351,52,9704261,3396736,dc_validation_fine1,Aginome-XMU,FALSE,DS3,naive.B.cells,pearson,0.988
16352,52,9704132,3394057,my-model2,Northwestern Polytechnical University,TRUE,DS3,naive.B.cells,pearson,0.003
16353,52,9703919,3390893,my-model,D3Team,FALSE,DS3,naive.B.cells,pearson,0.979
16354,52,9703887,3396685,fine_final.b,DA_505,FALSE,DS3,naive.B.cells,pearson,0.951
16355,52,9703859,3392392,celest,CCB,TRUE,DS3,naive.B.cells,pearson,0.978
16356,52,9703858,3392392,celest,CCB,FALSE,DS3,naive.B.cells,pearson,0.977
16357,52,9703778,3391553,final_fine,mitten_TDC19,FALSE,DS3,naive.B.cells,pearson,0.965
16358,52,9702969,3394515,model18,REGGEN_LAB,TRUE,DS3,naive.B.cells,pearson,0.663
16359,52,9702466,3360851,baseline_method1,andrewelamb,TRUE,DS3,naive.B.cells,pearson,0.914
16360,52,9702464,3360851,baseline_method5,andrewelamb,FALSE,DS3,naive.B.cells,pearson,
16361,52,9702462,3360851,baseline_method4,andrewelamb,FALSE,DS3,naive.B.cells,pearson,0.975
16362,52,9702459,3360851,baseline_method3,andrewelamb,FALSE,DS3,naive.B.cells,pearson,
16363,52,9702456,3360851,baseline_method6,andrewelamb,FALSE,DS3,naive.B.cells,pearson,
16364,52,9702453,3360851,baseline_method2,andrewelamb,FALSE,DS3,naive.B.cells,pearson,
16365,52,9704616,3390912,rlmfine_cb,Biogem,TRUE,DS1,memory.CD4.T.cells,spearman,0.211
