ROW_ID,ROW_VERSION,objectId,submitterId,repo_name,submitter,is_latest,dataset,celltype,metric,metric_value
5413,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,Celltype mean,CD8.T.cells,pearson,0.848
5414,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,Celltype mean,CD8.T.cells,pearson,0.822
5415,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,Celltype mean,CD8.T.cells,pearson,0.844
5416,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,Celltype mean,CD8.T.cells,pearson,0.953
5417,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,Celltype mean,CD8.T.cells,pearson,0.325
5418,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,Celltype mean,CD8.T.cells,pearson,0.949
5419,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,DS1,endothelial.cells,spearman,
5420,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,DS1,endothelial.cells,spearman,
5421,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,DS1,endothelial.cells,spearman,0.759
5422,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,DS1,endothelial.cells,spearman,
5423,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,DS1,endothelial.cells,spearman,
5424,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,DS1,endothelial.cells,spearman,0.802
5425,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,Celltype mean,endothelial.cells,spearman,
5426,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,Celltype mean,endothelial.cells,spearman,
5427,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,Celltype mean,endothelial.cells,spearman,0.9
5428,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,Celltype mean,endothelial.cells,spearman,
5429,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,Celltype mean,endothelial.cells,spearman,
5430,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,Celltype mean,endothelial.cells,spearman,0.905
5431,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,DS4,NK.cells,spearman,0.913
5432,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,DS4,NK.cells,spearman,0.796
5433,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,DS4,NK.cells,spearman,0.923
5434,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,DS4,NK.cells,spearman,0.816
5435,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,DS4,NK.cells,spearman,
5436,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,DS4,NK.cells,spearman,0.87
5437,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,AD,NK.cells,spearman,0.872
5438,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,AD,NK.cells,spearman,0.877
5439,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,AD,NK.cells,spearman,0.912
5440,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,AD,NK.cells,spearman,0.903
5441,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,AD,NK.cells,spearman,
5442,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,AD,NK.cells,spearman,0.887
5443,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,AC,CD8.T.cells,pearson,0.899
5444,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,AC,CD8.T.cells,pearson,0.875
5445,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,AC,CD8.T.cells,pearson,0.919
5446,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,AC,CD8.T.cells,pearson,0.969
5447,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,AC,CD8.T.cells,pearson,0.042
5448,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,AC,CD8.T.cells,pearson,0.959
5449,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,AG,CD4.T.cells,spearman,0.921
5450,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,AG,CD4.T.cells,spearman,0.686
5451,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,AG,CD4.T.cells,spearman,0.948
5452,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,AG,CD4.T.cells,spearman,0.84
5453,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,AG,CD4.T.cells,spearman,0.741
5454,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,AG,CD4.T.cells,spearman,
5455,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,AC,neutrophils,spearman,0.973
5456,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,AC,neutrophils,spearman,0.976
5457,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,AC,neutrophils,spearman,0.978
5458,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,AC,neutrophils,spearman,0.979
5459,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,AC,neutrophils,spearman,0.915
5460,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,AC,neutrophils,spearman,0.996
5461,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,Celltype mean,endothelial.cells,pearson,
5462,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,Celltype mean,endothelial.cells,pearson,
5463,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,Celltype mean,endothelial.cells,pearson,0.971
5464,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,Celltype mean,endothelial.cells,pearson,
5465,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,Celltype mean,endothelial.cells,pearson,
5466,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,Celltype mean,endothelial.cells,pearson,0.98
5467,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,AC,B.cells,spearman,0.886
5468,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,AC,B.cells,spearman,0.998
5469,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,AC,B.cells,spearman,0.977
5470,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,AC,B.cells,spearman,0.936
5471,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,AC,B.cells,spearman,0.771
5472,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,AC,B.cells,spearman,0.839
5473,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,DS2,B.cells,spearman,0.525
5474,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,DS2,B.cells,spearman,0.757
5475,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,DS2,B.cells,spearman,0.818
5476,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,DS2,B.cells,spearman,0.586
5477,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,DS2,B.cells,spearman,0.17
5478,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,DS2,B.cells,spearman,0.52
5479,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,DS2,endothelial.cells,spearman,
5480,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,DS2,endothelial.cells,spearman,
5481,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,DS2,endothelial.cells,spearman,0.795
5482,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,DS2,endothelial.cells,spearman,
5483,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,DS2,endothelial.cells,spearman,
5484,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,DS2,endothelial.cells,spearman,0.696
5485,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,Celltype mean,neutrophils,pearson,0.867
5486,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,Celltype mean,neutrophils,pearson,0.97
5487,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,Celltype mean,neutrophils,pearson,0.93
5488,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,Celltype mean,neutrophils,pearson,0.992
5489,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,Celltype mean,neutrophils,pearson,0.918
5490,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,Celltype mean,neutrophils,pearson,0.993
9128,48,9704388,3396736,dc_validation_coarse2,Aginome-XMU,TRUE,Grand mean,Grand mean,pearson,0.92
5492,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,Grand mean,Grand mean,pearson,
5493,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,Grand mean,Grand mean,pearson,0.824
5494,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,Grand mean,Grand mean,pearson,
5495,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,Grand mean,Grand mean,pearson,
5496,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,Grand mean,Grand mean,pearson,
5497,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,DS3,fibroblasts,pearson,
5498,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,DS3,fibroblasts,pearson,
5499,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,DS3,fibroblasts,pearson,0.919
5500,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,DS3,fibroblasts,pearson,
5501,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,DS3,fibroblasts,pearson,
5502,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,DS3,fibroblasts,pearson,0.995
5503,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,DS1,monocytic.lineage,pearson,0.666
5504,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,DS1,monocytic.lineage,pearson,0.726
5505,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,DS1,monocytic.lineage,pearson,0.625
5506,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,DS1,monocytic.lineage,pearson,0.872
5507,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,DS1,monocytic.lineage,pearson,0.89
5508,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,DS1,monocytic.lineage,pearson,0.862
5509,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,Celltype mean,neutrophils,spearman,0.914
5510,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,Celltype mean,neutrophils,spearman,0.961
5511,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,Celltype mean,neutrophils,spearman,0.946
5512,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,Celltype mean,neutrophils,spearman,0.983
5513,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,Celltype mean,neutrophils,spearman,0.907
5514,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,Celltype mean,neutrophils,spearman,0.991
5515,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,Celltype mean,CD4.T.cells,spearman,0.731
5516,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,Celltype mean,CD4.T.cells,spearman,0.632
5517,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,Celltype mean,CD4.T.cells,spearman,0.854
5518,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,Celltype mean,CD4.T.cells,spearman,0.717
5519,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,Celltype mean,CD4.T.cells,spearman,0.596
5520,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,Celltype mean,CD4.T.cells,spearman,
5521,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,DS2,NK.cells,pearson,0.763
5522,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,DS2,NK.cells,pearson,0.874
5523,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,DS2,NK.cells,pearson,0.931
5524,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,DS2,NK.cells,pearson,0.735
5525,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,DS2,NK.cells,pearson,
5526,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,DS2,NK.cells,pearson,0.743
5527,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,DS3,B.cells,pearson,0.914
5528,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,DS3,B.cells,pearson,0.989
5529,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,DS3,B.cells,pearson,0.988
5530,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,DS3,B.cells,pearson,0.964
5531,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,DS3,B.cells,pearson,0.9
5532,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,DS3,B.cells,pearson,0.813
5533,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,DS1,CD4.T.cells,spearman,0.632
5534,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,DS1,CD4.T.cells,spearman,0.642
5535,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,DS1,CD4.T.cells,spearman,0.854
5536,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,DS1,CD4.T.cells,spearman,0.572
5537,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,DS1,CD4.T.cells,spearman,0.659
5538,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,DS1,CD4.T.cells,spearman,
5539,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,DS3,monocytic.lineage,pearson,0.879
5540,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,DS3,monocytic.lineage,pearson,0.317
5541,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,DS3,monocytic.lineage,pearson,0.164
5542,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,DS3,monocytic.lineage,pearson,0.813
5543,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,DS3,monocytic.lineage,pearson,0.93
5544,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,DS3,monocytic.lineage,pearson,0.878
5545,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,AC,CD4.T.cells,spearman,0.704
5546,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,AC,CD4.T.cells,spearman,0.576
5547,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,AC,CD4.T.cells,spearman,0.827
5548,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,AC,CD4.T.cells,spearman,0.698
5549,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,AC,CD4.T.cells,spearman,0.629
5550,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,AC,CD4.T.cells,spearman,
5551,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,DS4,NK.cells,pearson,0.934
5552,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,DS4,NK.cells,pearson,0.823
5553,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,DS4,NK.cells,pearson,0.972
5554,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,DS4,NK.cells,pearson,0.94
5555,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,DS4,NK.cells,pearson,
5556,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,DS4,NK.cells,pearson,0.939
5557,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,DS3,endothelial.cells,spearman,
5558,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,DS3,endothelial.cells,spearman,
5559,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,DS3,endothelial.cells,spearman,0.963
5560,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,DS3,endothelial.cells,spearman,
5561,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,DS3,endothelial.cells,spearman,
5562,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,DS3,endothelial.cells,spearman,0.963
5563,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,AG,neutrophils,spearman,0.84
5564,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,AG,neutrophils,spearman,0.927
5565,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,AG,neutrophils,spearman,0.916
5566,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,AG,neutrophils,spearman,0.984
5567,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,AG,neutrophils,spearman,0.884
5568,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,AG,neutrophils,spearman,0.982
5569,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,DS1,CD4.T.cells,pearson,0.656
5570,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,DS1,CD4.T.cells,pearson,0.757
5571,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,DS1,CD4.T.cells,pearson,0.874
5572,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,DS1,CD4.T.cells,pearson,0.8
5573,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,DS1,CD4.T.cells,pearson,0.783
5574,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,DS1,CD4.T.cells,pearson,
5575,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,AH,NK.cells,spearman,0.792
5576,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,AH,NK.cells,spearman,0.777
5577,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,AH,NK.cells,spearman,0.626
5578,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,AH,NK.cells,spearman,0.769
5579,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,AH,NK.cells,spearman,
5580,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,AH,NK.cells,spearman,0.842
5581,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,DS2,endothelial.cells,pearson,
5582,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,DS2,endothelial.cells,pearson,
5583,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,DS2,endothelial.cells,pearson,0.978
5584,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,DS2,endothelial.cells,pearson,
5585,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,DS2,endothelial.cells,pearson,
5586,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,DS2,endothelial.cells,pearson,0.904
5587,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,AC,monocytic.lineage,spearman,0.845
5588,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,AC,monocytic.lineage,spearman,0.541
5589,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,AC,monocytic.lineage,spearman,0.157
5590,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,AC,monocytic.lineage,spearman,0.849
5591,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,AC,monocytic.lineage,spearman,0.79
5592,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,AC,monocytic.lineage,spearman,0.828
5593,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,AC,neutrophils,pearson,0.918
5594,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,AC,neutrophils,pearson,0.998
5595,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,AC,neutrophils,pearson,0.983
5596,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,AC,neutrophils,pearson,0.998
5597,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,AC,neutrophils,pearson,0.988
5598,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,AC,neutrophils,pearson,1
5599,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,AG,NK.cells,spearman,0.812
5600,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,AG,NK.cells,spearman,0.685
5601,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,AG,NK.cells,spearman,0.519
5602,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,AG,NK.cells,spearman,0.806
5603,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,AG,NK.cells,spearman,
5604,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,AG,NK.cells,spearman,0.79
5605,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,DS2,CD8.T.cells,spearman,0.606
5606,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,DS2,CD8.T.cells,spearman,0.457
5607,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,DS2,CD8.T.cells,spearman,0.555
5608,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,DS2,CD8.T.cells,spearman,0.786
5609,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,DS2,CD8.T.cells,spearman,0.088
5610,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,DS2,CD8.T.cells,spearman,0.749
5611,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,AG,monocytic.lineage,pearson,0.904
5612,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,AG,monocytic.lineage,pearson,0.699
5613,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,AG,monocytic.lineage,pearson,0.68
5614,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,AG,monocytic.lineage,pearson,0.881
5615,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,AG,monocytic.lineage,pearson,0.884
5616,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,AG,monocytic.lineage,pearson,0.871
5617,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,AH,CD8.T.cells,pearson,0.975
5618,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,AH,CD8.T.cells,pearson,0.95
5619,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,AH,CD8.T.cells,pearson,0.875
5620,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,AH,CD8.T.cells,pearson,0.972
5621,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,AH,CD8.T.cells,pearson,0.727
5622,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,AH,CD8.T.cells,pearson,0.933
5623,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,DS1,fibroblasts,spearman,
5624,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,DS1,fibroblasts,spearman,
5625,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,DS1,fibroblasts,spearman,-0.091
5626,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,DS1,fibroblasts,spearman,
5627,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,DS1,fibroblasts,spearman,
5628,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,DS1,fibroblasts,spearman,0.872
5629,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,AH,fibroblasts,pearson,
5630,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,AH,fibroblasts,pearson,
5631,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,AH,fibroblasts,pearson,0.712
5632,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,AH,fibroblasts,pearson,
5633,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,AH,fibroblasts,pearson,
5634,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,AH,fibroblasts,pearson,0.998
5635,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,AH,neutrophils,pearson,0.878
5636,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,AH,neutrophils,pearson,0.96
5637,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,AH,neutrophils,pearson,0.887
5638,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,AH,neutrophils,pearson,0.99
5639,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,AH,neutrophils,pearson,0.856
5640,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,AH,neutrophils,pearson,0.992
5641,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,AH,B.cells,spearman,0.861
5642,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,AH,B.cells,spearman,0.941
5643,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,AH,B.cells,spearman,0.896
5644,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,AH,B.cells,spearman,0.598
5645,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,AH,B.cells,spearman,0.493
5646,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,AH,B.cells,spearman,0.466
5647,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,DS3,CD8.T.cells,pearson,0.905
5648,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,DS3,CD8.T.cells,pearson,0.841
5649,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,DS3,CD8.T.cells,pearson,0.803
5650,32,9702756,3360851,baseline_method3,andrewelamb,FALSE,DS3,CD8.T.cells,pearson,0.89
5651,32,9702755,3360851,baseline_method6,andrewelamb,FALSE,DS3,CD8.T.cells,pearson,0.534
5652,32,9702754,3360851,baseline_method2,andrewelamb,FALSE,DS3,CD8.T.cells,pearson,0.943
5653,32,9702760,3360851,baseline_method1,andrewelamb,TRUE,AD,B.cells,spearman,0.898
5654,32,9702759,3360851,baseline_method5,andrewelamb,FALSE,AD,B.cells,spearman,0.993
5655,32,9702757,3360851,baseline_method4,andrewelamb,FALSE,AD,B.cells,spearman,0.987
