# normalize enrichment scores by using the entire data set
# as indicated by Barbie et al., 2009, online methods, pg. 2
Term|NES	SUB134264	SUB134282	SUB134283	SUB134259	SUB134285	SUB134266	SUB134240	SUB134244	SUB134242	SUB134286	SUB134257	SUB134274	SUB134288	SUB134275	SUB134237	SUB134256	SUB134315	SUB134293	SUB134287	SUB134304	SUB134297	SUB134325	SUB134312	SUB134290	SUB134322	SUB134276	SUB134300	SUB134323	SUB134289	SUB134260	SUB134238	SUB134295	SUB134254	SUB134262	SUB134318	SUB134308	SUB134296	SUB134294	SUB134272	SUB134281	SUB134301	SUB134280	SUB134321	SUB134273	SUB134248	SUB116449	SUB134251	SUB134258	SUB134309	SUB134267	SUB134261	SUB134310	SUB134279	SUB134307	SUB134249	SUB134241	SUB134252	SUB134243	SUB134292	SUB134326	SUB134298	SUB134242.1	SUB134283.1	SUB134278	SUB134281.1	SUB134259.1	SUB134297.1	SUB134320	SUB134309.1	SUB134308.1	SUB134296.1	SUB134295.1	SUB134315.1 
Plasma cells%HPCA%3.txt	-0.10249026913657755	-0.06923462542033416	-0.02512981098358313	-0.05397055877314999	-0.09345901839885615	0.0073083464416893555	-0.014108258269613188	-0.01566011433782053	-0.020694552168834982	-0.008780062756303109	-0.1358014234661647	-0.10834999179874935	-0.22224514009696564	-0.09970813766418277	-0.04985644618764569	-0.0948380764551141	-0.04506724794452458	-0.06338340433090674	-0.10390828019210717	-0.031014942695118758	-0.04916941664369055	0.052287461179409724	-0.0420127094192821	-0.06326056754030247	-0.005017934604323059	-0.04273592263834216	-0.0002248958348058118	-0.0036537918210667276	-0.05398656955167892	-0.022026044500339917	-0.062372166549957135	-0.1378484236461132	-0.07859073166751153	-0.06541636756184793	-0.027675497948046624	-0.046058513807211175	-0.13127924705413996	-0.03448342850296658	-0.09771669151763142	-0.09532039062813234	0.06852316658859793	-0.03807900751137228	-0.041456754009589945	-0.07316803663842963	-0.020128907603486616	-0.053529336004222786	-0.08740595307422332	-0.07455081443898495	-0.08339405502579006	-0.06421562101305213	-0.08660456139323267	-0.0677041865691028	-0.06804810026084984	0.029976440036388635	-0.02451953687697327	-0.061430894961058954	-0.014048631885173895	-0.055097795338334095	0.0055493850687446476	-0.06364252623704009	-0.06489013102138495	-0.020635587977330394	-0.04057479164150287	-0.02460405037713296	-0.12144229103488927	0.034579856978456634	0.00154593845190206	0.01103289664663573	-0.0016248754328198598	0.0664474965011376	-0.06067593582705146	0.004615506385078327	0.0024607781129216324
Plasma cells%IRIS%2.txt	0.20373264916975342	0.199549462146006	0.20626724340080693	0.22144037648859105	0.18672521566005887	0.21364022816176964	0.20841171358668387	0.17559283984553647	0.17956993371971106	0.18442944565100913	0.19267609124324223	0.18997608583519288	0.15768933935738008	0.22342667420095905	0.2121770425089677	0.16310015854372423	0.16983627440485943	0.1502640824501727	0.16473001573045343	0.2197858977531087	0.24565743179844482	0.2407782924851311	0.2429681950091668	0.17984161829652337	0.24622539666471366	0.1804015900205593	0.20029879613940726	0.20866793219579935	0.18314546897057116	0.20035010988785723	0.18137180760196578	0.20317058096473228	0.19172263781423257	0.22697719803863362	0.2157687829356242	0.21378295466724292	0.17007800420721178	0.1816779940412845	0.18087930887297254	0.19917610021776588	0.15530115700648922	0.2117481840726057	0.22050420302719817	0.18784445523745003	0.20436831817987328	0.213004526453656	0.21629779031705704	0.20212600938493253	0.22889402521181634	0.210181476085363	0.19870916693558394	0.2151315474590477	0.20500151395029143	0.2119795665927942	0.22511956529337915	0.23785109409269187	0.22715272752755047	0.22450891991219107	0.2101578802285289	0.21556367864533488	0.19867665448412988	0.2475145751402343	0.14978458837066191	0.1774726541391913	0.19487342689123127	0.25134160020645085	0.2455727526909062	0.2209261505033225	0.20953176880601898	0.17309252919152443	0.16918253896880975	0.22644156250039085	0.15563614199842746
Plasma cells%IRIS%3.txt	0.09511585495950718	0.06770822387454561	0.0991079939870997	0.12230790057750121	0.08449183781577092	0.13046080209267413	0.1323526171616237	0.05295611305485169	0.09259816269358737	0.08210268308126313	0.07322208453075003	0.07719691195255582	0.025922627887647095	0.09757466215366094	0.12296264133416321	0.05010692716558355	0.00805205242955733	0.06990079338832915	0.0490914431636436	0.11184913813792485	0.15124694543809664	0.15255060585213034	0.1565728339507026	0.07371513487027712	0.15711515602945506	0.0419780363205695	0.090051815387084	0.10897061666405555	0.06861239830284314	0.0931471011851723	0.08665524669709014	0.09521317032854548	0.07201494008722154	0.12181506672231723	0.09205323546658001	0.10984071248578732	0.055786122209554194	0.0659621330022097	0.04527640615625752	0.08625879099996159	0.0628620262213206	0.09284347576774234	0.1304324402014311	0.07948109927614783	0.1114610413897919	0.12468218423822766	0.10488827595325916	0.07480724747385611	0.13057211797673124	0.1165426296143813	0.1051752501777994	0.12200519601994057	0.06968831264549456	0.1117893365074995	0.12094752187101276	0.14152719577594064	0.14795369045641002	0.11133549141022937	0.12286941938648972	0.12767336971074497	0.07125097092478978	0.1532949743629312	0.0807639277107476	0.0678105680327894	0.07976672968424396	0.16799901175717558	0.1556245727512951	0.1274264678788137	0.08801032193215538	0.05060453001050392	0.06461104070412117	0.12619755950344205	0.06468678028837824
Platelets%HPCA%1.txt	0.039339767677396525	0.037861158425927806	0.07698647622175232	-0.004498198566152285	0.03452637433005789	0.021201521364870125	0.03497771501872692	0.04027447993791944	0.057926033814413386	0.06866696111819691	0.00453444507402196	0.021783229005898744	-0.004501615667571451	0.011916563920152211	-0.01050694057900027	0.07320125263745074	0.05375961977626158	0.05751426656984673	0.0939799761961001	0.05669117586189928	-0.01139448883575238	0.004426929736215889	-0.015149474065163395	0.0521962460097942	0.01829688553850729	0.05079653884427456	0.05750041886287835	-0.004414163028751327	0.05155675751335917	-0.0011307244540691114	0.04938179478939901	0.0329750359478252	0.03596924850146832	0.04883353648141981	0.007603692464886779	0.026314362780127745	0.04566291784429954	0.01858914889589261	0.025214313402665344	0.05265043614936788	0.10144193402833822	0.03923974061438268	0.01504887963724597	0.030231381575412452	0.01419353600023843	-0.018641790173717344	0.0009625345007488134	0.02726300503941162	0.0050941993801310445	0.021402047462062004	0.03128209445499791	0.06922290949197449	0.019304646055851107	0.015273774052019877	0.0012824641562283947	0.017278568104676782	0.023091998541116668	0.02888465541981803	0.02451407915262203	0.02490786428097062	0.030361958676531884	0.014197559411003096	0.06628614183898987	0.045174527237679674	0.051683835545263915	0.012309409576203507	-0.008747034075978615	0.043513909309555794	0.0029565191334858577	0.03309973745507036	0.05221714875132748	0.041935400559531474	0.044579797840357774
Platelets%HPCA%2.txt	0.09445574374426541	0.09438685177175271	0.12388317910351301	0.06106879615536398	0.08214584432188995	0.07961120396932381	0.09135407977357828	0.08375687674589641	0.10754592528755602	0.11054558411713851	0.06352784049122352	0.07668482086754357	0.06677251920704848	0.07325891914284316	0.05270245267534337	0.11771946602716671	0.11240524824122483	0.10455916943574178	0.13791429392297075	0.10172909623674245	0.05287831052437068	0.057058728106582995	0.050716944652492144	0.09610295518152362	0.07332634376821566	0.09768241181374154	0.10395978543530976	0.05693726743249186	0.09686287241826962	0.0530336308813726	0.09932627027056007	0.0881790283266731	0.08825683918458126	0.09898225027071715	0.06437824587253563	0.08409848636930069	0.08878059588153105	0.07006317114668574	0.08010063273773547	0.10112432175297532	0.14400484939929725	0.09498454493694192	0.07804242968006844	0.08946254332984238	0.07405365825331951	0.04063264047829157	0.05771722169432344	0.09097925323810764	0.06552908694186882	0.07906640992127	0.08501427546070635	0.11712068029186296	0.08113337867869116	0.07647077082341343	0.06528089926425247	0.07864110327441177	0.07666712108379779	0.08772682377157928	0.07921190040177269	0.08672699066824842	0.08633844967403977	0.07378741185561975	0.11248989924286246	0.09960773269138225	0.10117271365937494	0.06622779880455977	0.054168338994862	0.09667964571980166	0.0568929121849384	0.0824338263576244	0.09277578872811425	0.09514694569272328	0.10156107949810854
Preadipocytes%ENCODE%1.txt	0.21633700364389277	0.18605972287474454	0.16412302671889106	0.20900837214144613	0.1746816605867036	0.19273710702295388	0.21200309771876144	0.13827170665053143	0.18923446948080738	0.1542520090387395	0.19378900263826937	0.20659325527940536	0.1881485065231626	0.2154883783801935	0.2120836490642337	0.16564915066363894	0.19274617835543179	0.14592153658989243	0.13874563396471853	0.20939765987560502	0.24555763911874362	0.2022949667431524	0.2299076116180122	0.1946255538557559	0.2446253545034408	0.1685751665428328	0.21418470447906648	0.19476036874652244	0.18617634761755383	0.17495190697050014	0.215885350486575	0.19415536596251992	0.2056401781015364	0.1755525752912429	0.20043075643577044	0.18633038057495535	0.18533200908173084	0.16758803362163233	0.17885573937300756	0.21406433207564202	0.11284166133609042	0.2072291285436666	0.20646250536048358	0.1752912033889752	0.21953651759674334	0.21299466603405012	0.20800853334429747	0.18609120558013487	0.2112472994292789	0.18239384454970042	0.18324985303692318	0.19955112826293273	0.17911686505447125	0.2127250341103359	0.22085410646607856	0.21976780864053297	0.210600876262747	0.22043410192279894	0.18912524222959395	0.2306733539809199	0.18729029061018818	0.21874167703755878	0.09798977045961405	0.20645937808333303	0.21293429077109127	0.21798972860174048	0.21691809648088917	0.20342176672118997	0.1987244162640481	0.194180524022893	0.14293414105451513	0.20499950835476638	0.11355389670675806
Preadipocytes%ENCODE%3.txt	0.2382254729209424	0.22845995020655796	0.22564803670751737	0.2549038022300862	0.21556439112669712	0.245614490722819	0.22932839484709888	0.210774830214138	0.22220484116882014	0.20539586864895934	0.22669080113485612	0.23479003594654288	0.22933865334260642	0.25511374777801893	0.2446596074488987	0.22397293791802095	0.23204901354351928	0.1959999568348492	0.2083509055265168	0.24293065916442858	0.2673898199865269	0.23117475531538115	0.2644770692836786	0.23001182819002772	0.2614379615584798	0.2265293304579904	0.23165515770194295	0.22766945330808894	0.23881202136238092	0.221017496480871	0.222201995426462	0.23563585412248048	0.23811562926555893	0.24144309129063193	0.2445891632511532	0.23464419441023218	0.2287716376654816	0.22860987154657905	0.23016285203574366	0.22462920520755278	0.1925906937747062	0.2373707464710127	0.24960080765097395	0.2196391270133498	0.24905264447497993	0.23212383848728368	0.24788701407250988	0.2354454672605051	0.25914214743198005	0.2288613517272117	0.2343399598462441	0.24274046527185233	0.22753591862962688	0.2331725177607102	0.24758064740718544	0.2589425672441588	0.23756103872151227	0.24297814450214736	0.2261503361858846	0.24506292572938385	0.2362814258585421	0.25639124710243644	0.17035986285885238	0.22558122459552407	0.24052644208586033	0.25025086927695767	0.2585746557241031	0.2460985650145293	0.23642502462015394	0.22909547113753734	0.21446612489112857	0.2321031165927864	0.2064046885773612
Preadipocytes%FANTOM%1.txt	-0.20996856172589842	-0.2234302664043115	-0.1875881273293591	-0.24014226429752195	-0.21792362761193781	-0.20680121436970564	-0.20075801227922152	-0.1768325284585703	-0.18009727830554423	-0.1777959072039541	-0.22602315902865638	-0.19199804849655958	-0.2437214952703857	-0.1976156280343125	-0.26341408259816057	-0.1394088689602295	-0.13291153105192122	-0.12436368506965387	-0.147550147758293	-0.17192180886906358	-0.21262665446790738	-0.18636417425893076	-0.159808289967969	-0.18279051199624594	-0.2335140337552766	-0.1784279494119906	-0.1546172252623838	-0.24055118158921449	-0.18412217773197134	-0.2487648269529772	-0.21810548096283722	-0.21729804182858642	-0.19359171081701684	-0.20297909383244253	-0.24575373764014333	-0.16862729406705623	-0.1866545981289586	-0.1799663704207309	-0.1617179859154826	-0.21685811115248263	-0.1565902393613583	-0.19846689770950235	-0.15222279964032	-0.23088023483887987	-0.1485885530944444	-0.18078083392223043	-0.23571797408768824	-0.24032805967619242	-0.2248978592057973	-0.24338290458689676	-0.1472580112421948	-0.18870805975375907	-0.17316440474516911	-0.19972699217532772	-0.22400617525725505	-0.257269559505255	-0.25303932632919046	-0.208061560817635	-0.24295247838449444	-0.26506149030550524	-0.21607204089147625	-0.22425634874903855	-0.25721273999847616	-0.21655543896393106	-0.19797134614288125	-0.20126455369041166	-0.18623190876943413	-0.2060246652539375	-0.19286663370627655	-0.09602037852343429	-0.2000380592721787	-0.1940666462630982	-0.21313901080670736
Preadipocytes%FANTOM%3.txt	-0.10757118075074402	-0.1319125223419651	-0.1189344991412307	-0.1665267742169471	-0.13697110564272022	-0.14426334090083348	-0.13611127724770286	-0.08365583970096525	-0.11267056044767308	-0.08298502471678816	-0.15918004065711355	-0.11431423130833891	-0.14859360160419183	-0.1492958309367241	-0.16418313094228953	-0.09093423414983157	-0.0974816430421911	-0.07058794569406714	-0.07821202431098606	-0.1383380986437453	-0.16453182631920532	-0.10295386494174133	-0.11293111419322491	-0.11778520817544656	-0.14823862230985496	-0.09109974577025647	-0.10983756116820814	-0.16038419605513746	-0.11730912189883187	-0.15756443349291355	-0.13678624593397398	-0.13271548063011407	-0.12381293219288536	-0.14600835239663928	-0.17071514658081335	-0.10666094629886474	-0.10959312960529917	-0.11733249034500035	-0.09169966890252407	-0.12311255519748662	-0.08667337497806267	-0.11901723066614554	-0.12062168023078979	-0.14533686183761507	-0.09372717833928466	-0.12172033373561744	-0.15405340164492828	-0.13816234897191204	-0.14785185359739406	-0.1430613201963098	-0.09831271042250439	-0.13127464643845965	-0.13440238341954483	-0.10235188274719934	-0.1583276166258943	-0.17632084176325852	-0.15254009455218956	-0.13080649409158795	-0.14891156339584397	-0.17394323989306595	-0.14053795129531899	-0.14546426988717645	-0.145397152123539	-0.13985558027210895	-0.13513548329096836	-0.14071122857872118	-0.12265191080760035	-0.1261387938113942	-0.11379349830993808	-0.053787464565920255	-0.1315365316517187	-0.1257354490076147	-0.12066080753017988
Sebocytes%FANTOM%1.txt	-0.3125765258601871	-0.21107649834129863	-0.27021799549286213	-0.3059885345735694	-0.254116316038393	-0.2835048195743288	-0.27063912930765033	-0.23906319062024145	-0.2821800262358398	-0.23374026323322192	-0.2751493504377562	-0.2686177798869835	-0.2173461707165109	-0.3401674049525549	-0.2671594432542816	-0.22619749130096303	-0.24871697809288718	-0.24823759256688183	-0.29003714307117445	-0.3074564009656222	-0.3105967291988744	-0.20930480062834317	-0.28651315918054204	-0.27173789941909576	-0.23353914275848758	-0.22525222754525426	-0.31094046481517656	-0.2499944428030149	-0.2305323991224401	-0.23604035325865963	-0.21681863625625136	-0.25967933675346705	-0.27913881805148794	-0.2759738743501025	-0.3012990709278574	-0.30797360043550437	-0.3015435138682455	-0.22874029082348174	-0.23097967146108395	-0.23218917105419998	-0.20045187320795016	-0.2615248984215346	-0.24750990357812713	-0.21543070776238712	-0.27773016367441883	-0.29884298855659686	-0.2683061200546074	-0.2798840245014451	-0.3324009128415751	-0.3122679681977513	-0.2515809031034855	-0.27090094123298525	-0.25607187196979286	-0.23968406559966	-0.26711660539382154	-0.28929394734917396	-0.29309902498790424	-0.27757030986467984	-0.26731114980944515	-0.3123065655941476	-0.25039172813019395	-0.3005168718116188	-0.20039377837487732	-0.2886485495813897	-0.2851532954869882	-0.2359716106925329	-0.3062304119986326	-0.25776438740688784	-0.2081610063910753	-0.1919343199945928	-0.18893073291982948	-0.30183667701857764	-0.25663676081313613
Sebocytes%FANTOM%2.txt	-0.28975329198814653	-0.1781754461662443	-0.2400574813304675	-0.2824158466598652	-0.25242459876931983	-0.2569053852771732	-0.2345020678236019	-0.2205988648023566	-0.2682259937692371	-0.21476644425036406	-0.22346501694581963	-0.21973412568780182	-0.237970136171413	-0.3035503132526063	-0.22092700046992542	-0.2169309246406494	-0.239971877743098	-0.22024953294297975	-0.26864895955079376	-0.28469121978502104	-0.30651568650773586	-0.1408681767254146	-0.24611780799399038	-0.2502777507123075	-0.1854642958746371	-0.1973833081657377	-0.303625546053705	-0.21797741467755138	-0.21863110569458968	-0.2360030755612901	-0.20992293083802407	-0.2429388256372357	-0.25383520864133086	-0.22982339868490706	-0.2542116708845145	-0.2726150471796427	-0.28093442119498896	-0.18492709470505303	-0.22423683125562255	-0.20565975015592505	-0.17550835079343763	-0.2480346825476697	-0.22816143685805468	-0.18941880745168907	-0.2403582535435084	-0.25729643946259245	-0.23724972441519668	-0.23789136530549274	-0.2855507829904781	-0.2865292511954924	-0.22023984228349588	-0.23781546652071256	-0.22246143505027316	-0.2086254142573197	-0.2502081625065952	-0.2516542821594909	-0.2924617150988944	-0.2409254362916936	-0.21855435243618118	-0.27998074151985575	-0.21651171107118486	-0.2735309132508805	-0.18821595146167092	-0.2410594556371171	-0.293853083051945	-0.23121239424549986	-0.2908711107538082	-0.23257365701647353	-0.19648880554991546	-0.1971587915302475	-0.18159012863034774	-0.28739985861954165	-0.21650323736499894
Sebocytes%FANTOM%3.txt	-0.3051953802646162	-0.2111584968132091	-0.2588975754698529	-0.2932411502334543	-0.24078739796709495	-0.2755834915669909	-0.25983608669411207	-0.2341084296675451	-0.26707121193612754	-0.2272349394555293	-0.2730670773873559	-0.2676127645595888	-0.20344351737845287	-0.3306468257359047	-0.27607473561163914	-0.2209015319704461	-0.21216980720089784	-0.22009191030098518	-0.25853657170454	-0.29632112919591075	-0.31536381096066574	-0.21036115374732867	-0.29854604430057174	-0.25579027058887294	-0.2360899930094512	-0.19912988022579006	-0.28854836146246865	-0.24464851829070539	-0.21628336331082407	-0.21770682624208798	-0.20841192274066705	-0.2518267651657915	-0.280133477220625	-0.2660528709675701	-0.30062354566246996	-0.2995365867852949	-0.2937757330401723	-0.2283707745742515	-0.2234876300924581	-0.22191205724386362	-0.16867422688491635	-0.2435402616305193	-0.24572974518670834	-0.21358741782190302	-0.2686204675095263	-0.3087220410009123	-0.26835580754282606	-0.27563629846566945	-0.32651261370145185	-0.3039438718348137	-0.25914758481083194	-0.26895308745036556	-0.24477116551875763	-0.23880379877789434	-0.26537519523150443	-0.29793706688928756	-0.2932330307417662	-0.2804846248986283	-0.2667085189879827	-0.30954018621329027	-0.24102041079390196	-0.30115810713600516	-0.16629608977677482	-0.27076481018524	-0.27454719339677275	-0.23333277978270464	-0.30145659463320873	-0.2523940782181459	-0.2015326921980469	-0.1897578003026923	-0.17729261477128816	-0.3022608978862052	-0.22358803483387032
Skeletal muscle%FANTOM%1.txt	-0.18688369371510496	-0.19467501259683692	-0.21877949973560493	-0.19902717431923148	-0.20517599844219214	-0.19614008217098883	-0.20849504470029556	-0.1672051731757454	-0.18879817502762952	-0.17857051754156844	-0.23112414391744807	-0.22366195233506378	-0.21581061901514056	-0.22535735980714997	-0.21470537263568307	-0.1831902782010498	-0.15468558663040988	-0.1734533174243107	-0.15010120145924832	-0.1804282979207041	-0.21353915098414836	-0.20413127456872449	-0.23803066294639916	-0.18526601752288796	-0.21374721150259532	-0.17403574275092695	-0.17833663045356393	-0.19275947134374938	-0.17824965561386896	-0.20263699958074277	-0.19768594672425496	-0.21527992246442726	-0.23706409087940303	-0.19486605714578176	-0.23210985046406238	-0.21518842343640773	-0.19248984335794236	-0.17039251411440545	-0.20197762226629157	-0.1999907130289097	-0.14832444778275963	-0.18871717302356952	-0.20315973736898493	-0.19754708354176637	-0.21055916660609786	-0.1999262451378807	-0.2134029405423349	-0.17518160945007813	-0.22768233210059233	-0.18930096135423094	-0.21717092462893667	-0.19332870442807093	-0.20422226201260263	-0.2148733147702652	-0.21086514981186275	-0.2256967066359204	-0.21761673540500398	-0.215494274152702	-0.2030644330248333	-0.22478409514718914	-0.1873204848818275	-0.21409293974941143	-0.14710768829904722	-0.1616967096795197	-0.2126882722600402	-0.18494087823346889	-0.2167703508706711	-0.19005063643229525	-0.19232240273999962	-0.17478257342119813	-0.15204500502645452	-0.16568139570978532	-0.14460907523553143
Skeletal muscle%FANTOM%2.txt	-0.3295021275797018	-0.31540970195935025	-0.3518823485706922	-0.33783081590237884	-0.3166069255950266	-0.3414481362742088	-0.34823554625588926	-0.291928638127189	-0.310671126361994	-0.2867310395568449	-0.37360205903226146	-0.37475900078240476	-0.3628227296524259	-0.36513586185228314	-0.371573198543442	-0.2832904085693324	-0.28820176091849437	-0.27458509266789594	-0.25025487822345727	-0.3263591604732506	-0.37194064318469144	-0.34747238741409076	-0.39667458407074063	-0.33438831428135646	-0.35645803180053226	-0.311729745604047	-0.3114641053001241	-0.3050732638923664	-0.3138017375050715	-0.3476161845670035	-0.32782498356037887	-0.38004597747938174	-0.39932997992003527	-0.3330814640502111	-0.3900074634289268	-0.3713652595273387	-0.3380824366594977	-0.3132819017366911	-0.3389600596072493	-0.32497948835201135	-0.23086067120445897	-0.31177730709587675	-0.3628047746810479	-0.32901950262065344	-0.35232381248831246	-0.3255337632934837	-0.37099893963169955	-0.2964084378421815	-0.37962355273401727	-0.3064080081906111	-0.3688180145940098	-0.32324377455915554	-0.3382718839308848	-0.3440406268060758	-0.35775926213206904	-0.3919845563335517	-0.3588022688454092	-0.3669870235280689	-0.3493810282974296	-0.3615157453241745	-0.3305003899490988	-0.35187663962555177	-0.26097635368099015	-0.28992961974474574	-0.34602770597190624	-0.3266263395017076	-0.38454119603585124	-0.3146434170407737	-0.300187374181447	-0.31395981064182255	-0.26866348150641567	-0.29414757732186697	-0.2387128716740988
Skeletal muscle%FANTOM%3.txt	-0.27877189688269566	-0.2744174391707327	-0.3068872387644403	-0.2897979449438511	-0.2738197364491486	-0.2920292718766724	-0.2954771727771942	-0.25462986014779654	-0.2648849766898636	-0.24363355300813094	-0.3198303378685412	-0.3132346814059338	-0.30591951993133276	-0.3101287216190742	-0.3110166582232382	-0.24469577165500223	-0.23750486695063042	-0.24946635666400188	-0.2166245700454914	-0.2736151647595953	-0.30836831909017215	-0.2937417466022465	-0.34835509503171935	-0.2733899550799817	-0.3093311278370151	-0.25998768034219827	-0.2678079593995779	-0.26857076334665647	-0.26722463104721134	-0.28803576622168464	-0.2846720196907153	-0.31912197097647954	-0.34026581492844177	-0.2830399272804519	-0.3343967468078904	-0.31389845163432456	-0.28393139403288786	-0.26031412019925215	-0.2901248817910371	-0.28019059405736896	-0.20675298580018336	-0.26523534721718434	-0.31346675422632164	-0.28281599110495864	-0.3050702333101002	-0.27937336714946653	-0.31067871562952803	-0.2624133358954274	-0.3245285533361535	-0.26349706001561646	-0.3114315628203349	-0.28091657867919506	-0.2946668687090639	-0.2967804632263861	-0.30719852898780764	-0.3317128082950587	-0.30514099212637663	-0.318685369056432	-0.3056710607767507	-0.31301177879207864	-0.28259937329269413	-0.30316663374576114	-0.21924915306977624	-0.2513554027248614	-0.3023906941257186	-0.2784152673692207	-0.3213940148733589	-0.27840357510759206	-0.2644395806560193	-0.26376423656303205	-0.2239873065142145	-0.256102466945272	-0.21604775278199603
Smooth muscle%ENCODE%2.txt	0.23406499076313608	0.21514327589240664	0.21715484944324592	0.2145264529801961	0.20895449907872538	0.21023118940178853	0.21657346676678646	0.20601701070254191	0.21535395348338948	0.2096005878819217	0.2191005939671392	0.2301925871421256	0.20458517369166815	0.23674115380319347	0.24619715919296384	0.22030796192326388	0.2112070547954096	0.20493577453365275	0.20834937992849378	0.22529389273557496	0.25092640591498094	0.20374576017210227	0.23104082632421719	0.1921635153317472	0.20034562352219726	0.19002058520952572	0.20448891873863576	0.1976949026612075	0.22625880404633256	0.19276378462932073	0.18102652981973605	0.20954998773209935	0.24089567156805183	0.22446223276163696	0.23854633706877945	0.2307107336620075	0.21925070369975067	0.22292117964008176	0.22236888115601428	0.21802601303151078	0.19971277719207228	0.23122242845214783	0.21961122042002157	0.21476117557408772	0.21277477628543942	0.21703451962509404	0.21388115702209237	0.19962679345225068	0.24710405713562775	0.21049011598464443	0.2402541472821115	0.2532925695810472	0.22643919223535625	0.2077762530980303	0.21672079156320534	0.24064304925668867	0.22090018009587542	0.23350052640774646	0.222549320231763	0.20877040509400413	0.21542372554944259	0.2213311185900554	0.18957478730461197	0.18928041266650392	0.21457785776611402	0.2266729701373918	0.21437687800149566	0.23363755989759388	0.21353117941547778	0.1961404062752963	0.15877722859121615	0.19405766749116396	0.19592123841599784
Smooth muscle%ENCODE%3.txt	0.1503129194061472	0.14178883407007792	0.12507058154145972	0.1368134219361578	0.11482963207928913	0.13830861249944446	0.14201282316468739	0.1260195128298392	0.14345031519663462	0.13520340932863814	0.12652642882902898	0.14007753962928574	0.12704670804602164	0.14556779122304936	0.14331517147777978	0.13876233169942442	0.12840364098202942	0.12392093424547175	0.13262022318865468	0.15582863289417812	0.16605338135019174	0.1422896531481136	0.16298003676976264	0.13507381661530718	0.13469116807562062	0.10978058345758003	0.1118751420604842	0.11697647846054722	0.12975526890154884	0.09821840943333339	0.10709416011040279	0.13823369263008203	0.14922100538854724	0.13647544674939713	0.14826228778187067	0.15738760493374487	0.13611993743191048	0.12911094278847654	0.12710392100302886	0.13619676582776252	0.13012439232824866	0.15917608026377725	0.14174899227578036	0.12040051733306315	0.13307780450725248	0.12436049140978155	0.13265708082538757	0.12941869943700168	0.16280658756685806	0.12108359348640761	0.14345985560539742	0.14804702428298985	0.13713023923510603	0.12472002503925149	0.14329048099479264	0.16686088791001388	0.12848949508641067	0.15318044575118986	0.13067282097893984	0.13054563338616682	0.13840719128115833	0.1468810147237481	0.09926528461990736	0.11193376003979971	0.13751925486254168	0.13461972318133084	0.13155821940480886	0.15952325707805026	0.13007604016258376	0.12817100959630437	0.09939823895616162	0.11299373522374802	0.11106976757399567
Smooth muscle%FANTOM%1.txt	0.16156973496232024	0.1572123363086457	0.14620073736420322	0.16582093622115873	0.14134164690306641	0.15918519647091503	0.15194887989392505	0.14576596950272705	0.15177736489082091	0.14116482896653357	0.14855432838889618	0.15617837786291378	0.13523830298284167	0.16413512326202218	0.1624943030717543	0.13815326798429112	0.1444508972871215	0.14556870804907193	0.1513936926147549	0.1554920000691631	0.17843102042608514	0.14079325757135158	0.16837690925208437	0.1497912933304559	0.1669625197140403	0.1497766237634213	0.15463611515688688	0.15629287838985517	0.1507587125845702	0.139146249180915	0.14095204977656478	0.15289702226215965	0.15260927218237297	0.1561090882143085	0.15525373860417396	0.14850487719137304	0.14711550512920143	0.152406193588877	0.15418864818962089	0.14591541926087512	0.13681819035393483	0.16388045700722817	0.15461740685797182	0.13765313949751473	0.15889084195245967	0.1564136087988988	0.1544553016732953	0.1540986233862283	0.16688577485117773	0.14872611595899504	0.15166270290985687	0.15054989760178877	0.1564230276493476	0.16298101647380223	0.1633655147715014	0.16808307875254963	0.1552693659066295	0.16300623081823798	0.14613671509472811	0.16206289422471348	0.1527494391965254	0.16331914320791666	0.12899990368599182	0.139967443251466	0.15642632589735642	0.1580824654799118	0.1619723967092512	0.1634649116190716	0.15882708281690514	0.1442599003173525	0.1413499054472753	0.1480876167027858	0.14368822673085316
Smooth muscle%FANTOM%2.txt	0.23406499076313608	0.21514327589240664	0.21715484944324592	0.2145264529801961	0.20895449907872538	0.21023118940178853	0.21657346676678646	0.20601701070254191	0.21535395348338948	0.2096005878819217	0.2191005939671392	0.2301925871421256	0.20458517369166815	0.23674115380319347	0.24619715919296384	0.22030796192326388	0.2112070547954096	0.20493577453365275	0.20834937992849378	0.22529389273557496	0.25092640591498094	0.20374576017210227	0.23104082632421719	0.1921635153317472	0.20034562352219726	0.19002058520952572	0.20448891873863576	0.1976949026612075	0.22625880404633256	0.19276378462932073	0.18102652981973605	0.20954998773209935	0.24089567156805183	0.22446223276163696	0.23854633706877945	0.2307107336620075	0.21925070369975067	0.22292117964008176	0.22236888115601428	0.21802601303151078	0.19971277719207228	0.23122242845214783	0.21961122042002157	0.21476117557408772	0.21277477628543942	0.21703451962509404	0.21388115702209237	0.19962679345225068	0.24710405713562775	0.21049011598464443	0.2402541472821115	0.2532925695810472	0.22643919223535625	0.2077762530980303	0.21672079156320534	0.24064304925668867	0.22090018009587542	0.23350052640774646	0.222549320231763	0.20877040509400413	0.21542372554944259	0.2213311185900554	0.18957478730461197	0.18928041266650392	0.21457785776611402	0.2266729701373918	0.21437687800149566	0.23363755989759388	0.21353117941547778	0.1961404062752963	0.15877722859121615	0.19405766749116396	0.19592123841599784
